source_row,caseid,historical_sample,birth_year,birth_date,date_year,year_matches_date,birthday_before_nov_1977,historical_age,candidate_age,implausible_under_16
668,10011070,FALSE,60,70660,60,TRUE,1.0000000000100087,1936,36,FALSE
669,10011080,FALSE,53,40253,53,TRUE,1.0000000000100087,1943,43,FALSE
670,10011100,FALSE,16,122716,16,TRUE,1.0000000000100087,1980,80,FALSE
671,10011110,FALSE,12,110512,12,TRUE,1.0000000000100087,1984,84,FALSE
672,10011120,TRUE,36,81136,36,TRUE,NA,1960,60,FALSE
673,10011130,TRUE,50,112150,50,TRUE,1.0000000000100087,1946,46,FALSE
674,10011150,TRUE,73,51573,73,TRUE,1.0000000000100087,1923,23,FALSE
675,10011170,FALSE,16,22516,16,TRUE,1.0000000000100087,1980,80,FALSE
676,10011180,TRUE,75,101275,75,TRUE,1.0000000000100087,1921,21,FALSE
677,10011200,TRUE,41,22141,41,TRUE,1.0000000000100087,1955,55,FALSE
678,10011210,TRUE,58,41558,58,TRUE,1.0000000000100087,1938,38,FALSE
679,10011220,TRUE,63,90263,63,TRUE,1.0000000000100087,1933,33,FALSE
680,10011230,TRUE,58,12258,58,TRUE,1.0000000000100087,1938,38,FALSE
681,10011240,TRUE,52,71252,52,TRUE,1.0000000000100087,1944,44,FALSE
682,10011310,TRUE,60,92860,60,TRUE,1.0000000000100087,1936,36,FALSE
683,10011320,TRUE,57,92557,57,TRUE,1.0000000000100087,1939,39,FALSE
684,10011330,TRUE,57,42657,57,TRUE,1.0000000000100087,1939,39,FALSE
685,10011350,FALSE,59,82059,59,TRUE,NA,1937,37,FALSE
686,10011370,TRUE,71,20971,71,TRUE,1.0000000000100087,1925,25,FALSE
687,10011430,TRUE,75,110175,75,TRUE,1.0000000000100087,1921,21,FALSE
688,10011440,TRUE,60,122460,60,TRUE,NA,1936,36,FALSE
689,10011450,TRUE,71,70371,71,TRUE,1.0000000000100087,1925,25,FALSE
690,10011460,FALSE,36,21336,36,TRUE,1.0000000000100087,1960,60,FALSE
691,10011470,TRUE,96,10996,96,TRUE,1.0000000000100087,1900,0,TRUE
692,10011490,TRUE,56,120256,56,TRUE,1.0000000000100087,1940,40,FALSE
693,10011500,TRUE,61,60561,61,TRUE,1.0000000000100087,1935,35,FALSE
694,10011510,TRUE,52,91052,52,TRUE,1.0000000000100087,1944,44,FALSE
695,10011520,TRUE,49,50349,49,TRUE,1.0000000000100087,1947,47,FALSE
696,10011530,FALSE,2,102602,2,TRUE,1.0000000000100087,1994,94,FALSE
697,10011550,TRUE,59,60259,59,TRUE,1.0000000000100087,1937,37,FALSE
698,10011560,TRUE,52,12352,52,TRUE,1.0000000000100087,1944,44,FALSE
699,10011570,FALSE,64,121364,64,TRUE,NA,1932,32,FALSE
700,10011580,TRUE,66,11366,66,TRUE,1.0000000000100087,1930,30,FALSE
701,10011590,FALSE,10,81010,10,TRUE,1.0000000000100087,1986,86,FALSE
702,10011600,FALSE,29,70129,29,TRUE,1.0000000000100087,1967,67,FALSE
703,10011610,FALSE,30,120330,30,TRUE,1.0000000000100087,1966,66,FALSE
704,10011620,FALSE,53,10153,53,TRUE,1.0000000000100087,1943,43,FALSE
705,10011630,TRUE,63,61063,63,TRUE,1.0000000000100087,1933,33,FALSE
706,10011640,FALSE,47,110847,47,TRUE,1.0000000000100087,1949,49,FALSE
707,10011650,TRUE,68,111468,68,TRUE,1.0000000000100087,1928,28,FALSE
708,10011660,TRUE,76,60876,76,TRUE,1.0000000000100087,1920,20,FALSE
709,10011670,FALSE,47,122447,47,TRUE,1.0000000000100087,1949,49,FALSE
710,10011680,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
711,10011682,FALSE,56,22156,56,TRUE,1.0000000000100087,1940,40,FALSE
712,10011700,FALSE,22,111122,22,TRUE,NA,1974,74,FALSE
713,10011720,FALSE,23,60523,23,TRUE,1.0000000000100087,1973,73,FALSE
714,10011730,FALSE,46,92846,46,TRUE,1.0000000000100087,1950,50,FALSE
715,10011740,TRUE,23,100523,23,TRUE,1.0000000000100087,1973,73,FALSE
716,10011800,FALSE,28,82428,28,TRUE,1.0000000000100087,1968,68,FALSE
717,10011820,FALSE,26,121326,26,TRUE,1.0000000000100087,1970,70,FALSE
718,10011830,FALSE,32,92332,32,TRUE,1.0000000000100087,1964,64,FALSE
719,10011860,FALSE,27,31827,27,TRUE,1.0000000000100087,1969,69,FALSE
720,10011880,FALSE,59,112159,59,TRUE,1.0000000000100087,1937,37,FALSE
721,10011900,TRUE,63,12663,63,TRUE,1.0000000000100087,1933,33,FALSE
722,10011910,FALSE,55,83155,55,TRUE,1.0000000000100087,1941,41,FALSE
723,10011920,FALSE,10,112310,10,TRUE,1.0000000000100087,1986,86,FALSE
724,10011930,FALSE,62,42562,62,TRUE,1.0000000000100087,1934,34,FALSE
725,10011940,FALSE,50,113050,50,TRUE,1.0000000000100087,1946,46,FALSE
726,10011941,FALSE,60,112860,60,TRUE,1.0000000000100087,1936,36,FALSE
727,10011960,TRUE,36,11536,36,TRUE,1.0000000000100087,1960,60,FALSE
728,10011961,FALSE,36,32836,36,TRUE,1.0000000000100087,1960,60,FALSE
729,10011970,FALSE,44,92944,44,TRUE,1.0000000000100087,1952,52,FALSE
730,10012040,FALSE,39,52339,39,TRUE,1.0000000000100087,1957,57,FALSE
731,10012050,FALSE,44,80544,44,TRUE,1.0000000000100087,1952,52,FALSE
732,10012080,TRUE,72,70872,72,TRUE,1.0000000000100087,1924,24,FALSE
733,10012090,TRUE,26,81126,26,TRUE,1.0000000000100087,1970,70,FALSE
734,10012091,FALSE,51,60451,51,TRUE,1.0000000000100087,1945,45,FALSE
735,10012092,TRUE,29,111229,29,TRUE,1.0000000000100087,1967,67,FALSE
736,10012100,FALSE,66,21766,66,TRUE,1.0000000000100087,1930,30,FALSE
737,10012120,TRUE,62,51662,62,TRUE,1.0000000000100087,1934,34,FALSE
738,10012140,TRUE,67,111867,67,TRUE,1.0000000000100087,1929,29,FALSE
739,10012150,FALSE,56,42756,56,TRUE,1.0000000000100087,1940,40,FALSE
740,10012170,TRUE,42,12542,42,TRUE,1.0000000000100087,1954,54,FALSE
741,10012180,FALSE,46,40446,46,TRUE,1.0000000000100087,1950,50,FALSE
742,10012190,FALSE,25,52925,25,TRUE,1.0000000000100087,1971,71,FALSE
743,10012200,TRUE,23,40323,23,TRUE,1.0000000000100087,1973,73,FALSE
744,10012220,TRUE,34,101834,34,TRUE,1.0000000000100087,1962,62,FALSE
745,10012230,TRUE,47,70447,47,TRUE,1.0000000000100087,1949,49,FALSE
746,10012240,TRUE,65,90765,65,TRUE,1.0000000000100087,1931,31,FALSE
747,10012270,TRUE,39,32239,39,TRUE,1.0000000000100087,1957,57,FALSE
748,10012290,FALSE,67,11167,67,TRUE,1.0000000000100087,1929,29,FALSE
749,10012310,TRUE,67,111467,67,TRUE,1.0000000000100087,1929,29,FALSE
750,10012320,TRUE,22,100722,22,TRUE,1.0000000000100087,1974,74,FALSE
751,10012330,FALSE,70,121670,70,TRUE,NA,1926,26,FALSE
752,10012350,FALSE,77,12577,77,TRUE,1.0000000000100087,1919,19,FALSE
753,10012370,TRUE,74,60174,74,TRUE,1.0000000000100087,1922,22,FALSE
754,10012390,TRUE,71,10971,71,TRUE,1.0000000000100087,1925,25,FALSE
755,10012410,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
756,10012470,TRUE,58,72758,58,TRUE,1.0000000000100087,1938,38,FALSE
757,10012490,TRUE,45,21645,45,TRUE,1.0000000000100087,1951,51,FALSE
758,10012500,FALSE,34,71634,34,TRUE,1.0000000000100087,1962,62,FALSE
759,10012510,FALSE,63,70863,63,TRUE,1.0000000000100087,1933,33,FALSE
760,10012530,FALSE,31,82031,31,TRUE,1.0000000000100087,1965,65,FALSE
761,10012540,TRUE,59,111559,59,TRUE,1.0000000000100087,1937,37,FALSE
762,10012580,TRUE,22,121522,22,TRUE,1.0000000000100087,1974,74,FALSE
763,10012620,FALSE,68,92668,68,TRUE,1.0000000000100087,1928,28,FALSE
764,10012630,FALSE,58,62858,58,TRUE,1.0000000000100087,1938,38,FALSE
765,10012650,FALSE,64,42664,64,TRUE,1.0000000000100087,1932,32,FALSE
766,10012660,TRUE,29,100529,29,TRUE,NA,1967,67,FALSE
767,10012680,TRUE,35,100135,35,TRUE,1.0000000000100087,1961,61,FALSE
768,10012700,TRUE,58,113058,58,TRUE,1.0000000000100087,1938,38,FALSE
769,10012720,FALSE,22,20322,22,TRUE,1.0000000000100087,1974,74,FALSE
770,10012730,FALSE,57,101057,57,TRUE,1.0000000000100087,1939,39,FALSE
771,10012740,TRUE,58,80158,58,TRUE,1.0000000000100087,1938,38,FALSE
772,10012760,FALSE,52,72352,52,TRUE,1.0000000000100087,1944,44,FALSE
773,10012770,FALSE,73,51073,73,TRUE,1.0000000000100087,1923,23,FALSE
774,10012780,FALSE,71,81571,71,TRUE,1.0000000000100087,1925,25,FALSE
775,10012790,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
776,10012800,TRUE,63,41863,63,TRUE,1.0000000000100087,1933,33,FALSE
777,10012810,TRUE,69,72669,69,TRUE,1.0000000000100087,1927,27,FALSE
778,10012820,TRUE,67,91567,67,TRUE,1.0000000000100087,1929,29,FALSE
779,10012830,TRUE,66,62066,66,TRUE,1.0000000000100087,1930,30,FALSE
780,10012840,TRUE,47,43047,47,TRUE,1.0000000000100087,1949,49,FALSE
781,10012850,TRUE,46,91946,46,TRUE,1.0000000000100087,1950,50,FALSE
782,10012860,FALSE,68,110668,68,TRUE,1.0000000000100087,1928,28,FALSE
783,10012870,FALSE,59,22059,59,TRUE,1.0000000000100087,1937,37,FALSE
784,10012890,FALSE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
785,10012900,FALSE,15,100515,15,TRUE,1.0000000000100087,1981,81,FALSE
786,10012910,FALSE,63,80663,63,TRUE,1.0000000000100087,1933,33,FALSE
787,10012920,FALSE,70,30470,70,TRUE,1.0000000000100087,1926,26,FALSE
788,10012950,FALSE,56,21056,56,TRUE,1.0000000000100087,1940,40,FALSE
789,10012980,FALSE,61,10461,61,TRUE,1.0000000000100087,1935,35,FALSE
790,10012990,TRUE,14,33114,14,TRUE,1.0000000000100087,1982,82,FALSE
791,10013030,TRUE,40,11540,40,TRUE,1.0000000000100087,1956,56,FALSE
792,10013040,TRUE,70,70670,70,TRUE,1.0000000000100087,1926,26,FALSE
793,10013041,TRUE,36,62236,36,TRUE,1.0000000000100087,1960,60,FALSE
794,10013050,FALSE,42,103142,42,TRUE,1.0000000000100087,1954,54,FALSE
795,10013060,FALSE,56,10856,56,TRUE,1.0000000000100087,1940,40,FALSE
796,10013070,FALSE,12,120612,12,TRUE,1.0000000000100087,1984,84,FALSE
797,10013111,FALSE,61,32261,61,TRUE,1.0000000000100087,1935,35,FALSE
798,10013130,TRUE,40,110940,40,TRUE,1.0000000000100087,1956,56,FALSE
799,10013180,FALSE,41,92341,41,TRUE,NA,1955,55,FALSE
800,10013190,FALSE,63,122963,63,TRUE,1.0000000000100087,1933,33,FALSE
801,10013200,FALSE,22,91322,22,TRUE,1.0000000000100087,1974,74,FALSE
802,10013250,FALSE,24,92424,24,TRUE,1.0000000000100087,1972,72,FALSE
803,10013260,FALSE,21,111221,21,TRUE,1.0000000000100087,1975,75,FALSE
804,10013270,TRUE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
805,10013280,TRUE,77,80777,77,TRUE,1.0000000000100087,1919,19,FALSE
806,10013290,FALSE,35,101335,35,TRUE,1.0000000000100087,1961,61,FALSE
807,10013300,FALSE,17,71717,17,TRUE,NA,1979,79,FALSE
808,10013310,FALSE,4,100604,4,TRUE,NA,1992,92,FALSE
809,10013320,FALSE,17,71317,17,TRUE,NA,1979,79,FALSE
810,10013350,TRUE,30,82530,30,TRUE,NA,1966,66,FALSE
811,10013360,FALSE,3,60303,3,TRUE,NA,1993,93,FALSE
812,10013370,FALSE,67,120867,67,TRUE,1.0000000000100087,1929,29,FALSE
813,10013380,TRUE,44,70744,44,TRUE,1.0000000000100087,1952,52,FALSE
814,10013390,TRUE,58,72558,58,TRUE,NA,1938,38,FALSE
815,10013410,FALSE,66,31966,66,TRUE,1.0000000000100087,1930,30,FALSE
816,10013430,TRUE,57,51657,57,TRUE,1.0000000000100087,1939,39,FALSE
817,10013500,FALSE,34,103134,34,TRUE,1.0000000000100087,1962,62,FALSE
818,10013510,FALSE,73,20373,73,TRUE,1.0000000000100087,1923,23,FALSE
819,10013520,TRUE,27,42027,27,TRUE,NA,1969,69,FALSE
820,10013540,TRUE,59,12059,59,TRUE,1.0000000000100087,1937,37,FALSE
821,10013570,FALSE,44,123044,44,TRUE,NA,1952,52,FALSE
822,10013590,TRUE,65,100165,65,TRUE,NA,1931,31,FALSE
823,10013600,FALSE,22,42122,22,TRUE,1.0000000000100087,1974,74,FALSE
824,10013620,TRUE,41,80441,41,TRUE,NA,1955,55,FALSE
825,10013630,TRUE,59,73159,59,TRUE,1.0000000000100087,1937,37,FALSE
826,10013640,FALSE,55,91355,55,TRUE,1.0000000000100087,1941,41,FALSE
827,10013660,FALSE,19,42419,19,TRUE,1.0000000000100087,1977,77,FALSE
828,10013670,TRUE,68,62868,68,TRUE,1.0000000000100087,1928,28,FALSE
829,10013700,FALSE,63,80863,63,TRUE,0,1933,33,FALSE
830,10013710,TRUE,46,33146,46,TRUE,1.0000000000100087,1950,50,FALSE
831,10013730,TRUE,41,90941,41,TRUE,1.0000000000100087,1955,55,FALSE
832,10013750,FALSE,23,100823,23,TRUE,1.0000000000100087,1973,73,FALSE
833,10013760,TRUE,61,52061,61,TRUE,1.0000000000100087,1935,35,FALSE
834,10013780,FALSE,43,122343,43,TRUE,1.0000000000100087,1953,53,FALSE
835,10013790,TRUE,66,112366,66,TRUE,1.0000000000100087,1930,30,FALSE
836,10013800,TRUE,58,121458,58,TRUE,1.0000000000100087,1938,38,FALSE
837,10013810,TRUE,71,72971,71,TRUE,1.0000000000100087,1925,25,FALSE
838,10013820,FALSE,35,91835,35,TRUE,1.0000000000100087,1961,61,FALSE
839,10013830,TRUE,43,91543,43,TRUE,1.0000000000100087,1953,53,FALSE
840,10013860,FALSE,48,100848,48,TRUE,1.0000000000100087,1948,48,FALSE
841,10013880,FALSE,23,80523,23,TRUE,1.0000000000100087,1973,73,FALSE
842,10013890,TRUE,66,101066,66,TRUE,0,1930,30,FALSE
843,10013910,FALSE,61,32961,61,TRUE,1.0000000000100087,1935,35,FALSE
844,10013920,FALSE,29,112529,29,TRUE,1.0000000000100087,1967,67,FALSE
845,10013940,FALSE,38,10638,38,TRUE,1.0000000000100087,1958,58,FALSE
846,10014010,TRUE,58,101958,58,TRUE,1.0000000000100087,1938,38,FALSE
847,10014030,FALSE,51,100951,51,TRUE,1.0000000000100087,1945,45,FALSE
848,10014040,TRUE,62,30862,62,TRUE,1.0000000000100087,1934,34,FALSE
849,10014050,FALSE,23,52623,23,TRUE,1.0000000000100087,1973,73,FALSE
850,10014080,FALSE,37,90137,37,TRUE,1.0000000000100087,1959,59,FALSE
851,10014120,FALSE,68,120468,68,TRUE,1.0000000000100087,1928,28,FALSE
852,10014170,FALSE,26,81826,26,TRUE,1.0000000000100087,1970,70,FALSE
853,10014180,FALSE,55,61555,55,TRUE,1.0000000000100087,1941,41,FALSE
854,10014190,TRUE,76,21976,76,TRUE,1.0000000000100087,1920,20,FALSE
855,10014200,FALSE,NA,NA,NA,NA,1.0000000000100087,NA,NA,NA
856,10014210,FALSE,77,100577,77,TRUE,1.0000000000100087,1919,19,FALSE
857,10014220,FALSE,67,10767,67,TRUE,1.0000000000100087,1929,29,FALSE
858,10014250,FALSE,63,80963,63,TRUE,1.0000000000100087,1933,33,FALSE
859,10014260,FALSE,75,62775,75,TRUE,1.0000000000100087,1921,21,FALSE
860,10014270,FALSE,19,80519,19,TRUE,1.0000000000100087,1977,77,FALSE
861,10014281,TRUE,53,80953,53,TRUE,1.0000000000100087,1943,43,FALSE
862,10014282,TRUE,72,61472,72,TRUE,1.0000000000100087,1924,24,FALSE
863,10014283,TRUE,65,62465,65,TRUE,1.0000000000100087,1931,31,FALSE
864,10014310,FALSE,16,40716,16,TRUE,1.0000000000100087,1980,80,FALSE
865,10014320,TRUE,59,21759,59,TRUE,1.0000000000100087,1937,37,FALSE
866,10014330,TRUE,68,21468,68,TRUE,1.0000000000100087,1928,28,FALSE
867,10014350,FALSE,45,41245,45,TRUE,1.0000000000100087,1951,51,FALSE
868,10014360,TRUE,74,111074,74,TRUE,1.0000000000100087,1922,22,FALSE
869,10014370,FALSE,25,50725,25,TRUE,NA,1971,71,FALSE
870,10014390,FALSE,63,52263,63,TRUE,0,1933,33,FALSE
871,10014440,FALSE,51,31651,51,TRUE,1.0000000000100087,1945,45,FALSE
872,10014450,TRUE,67,112867,67,TRUE,1.0000000000100087,1929,29,FALSE
873,10014480,FALSE,50,101650,50,TRUE,1.0000000000100087,1946,46,FALSE
874,10014510,TRUE,23,82023,23,TRUE,1.0000000000100087,1973,73,FALSE
875,10014530,TRUE,59,10859,59,TRUE,1.0000000000100087,1937,37,FALSE
876,10014540,FALSE,37,71937,37,TRUE,1.0000000000100087,1959,59,FALSE
877,10014550,TRUE,57,11657,57,TRUE,1.0000000000100087,1939,39,FALSE
878,10014560,TRUE,58,11558,58,TRUE,1.0000000000100087,1938,38,FALSE
879,10014570,TRUE,56,52656,56,TRUE,1.0000000000100087,1940,40,FALSE
880,10014580,FALSE,54,80554,54,TRUE,1.0000000000100087,1942,42,FALSE
881,10014590,TRUE,63,93063,63,TRUE,1.0000000000100087,1933,33,FALSE
882,10014610,TRUE,50,12950,50,TRUE,1.0000000000100087,1946,46,FALSE
883,10014630,FALSE,47,42047,47,TRUE,1.0000000000100087,1949,49,FALSE
884,10014640,TRUE,23,32723,23,TRUE,1.0000000000100087,1973,73,FALSE
885,10014650,TRUE,30,111030,30,TRUE,1.0000000000100087,1966,66,FALSE
886,10014670,TRUE,74,52674,74,TRUE,1.0000000000100087,1922,22,FALSE
887,10014680,TRUE,50,50650,50,TRUE,1.0000000000100087,1946,46,FALSE
888,10014690,TRUE,44,91644,44,TRUE,1.0000000000100087,1952,52,FALSE
889,10014710,TRUE,51,72651,51,TRUE,1.0000000000100087,1945,45,FALSE
890,10014720,TRUE,57,31957,57,TRUE,1.0000000000100087,1939,39,FALSE
891,10014730,FALSE,33,12433,33,TRUE,1.0000000000100087,1963,63,FALSE
892,10014740,FALSE,31,62231,31,TRUE,1.0000000000100087,1965,65,FALSE
893,10014750,TRUE,56,120556,56,TRUE,1.0000000000100087,1940,40,FALSE
894,10014760,FALSE,70,110570,70,TRUE,1.0000000000100087,1926,26,FALSE
895,10014770,FALSE,61,92861,61,TRUE,1.0000000000100087,1935,35,FALSE
896,10014780,FALSE,72,70172,72,TRUE,1.0000000000100087,1924,24,FALSE
897,10014790,TRUE,42,52342,42,TRUE,1.0000000000100087,1954,54,FALSE
898,10014800,TRUE,62,50862,62,TRUE,1.0000000000100087,1934,34,FALSE
899,10014810,TRUE,60,62360,60,TRUE,1.0000000000100087,1936,36,FALSE
900,10014820,FALSE,35,11635,35,TRUE,1.0000000000100087,1961,61,FALSE
901,10014830,TRUE,56,52656,56,TRUE,1.0000000000100087,1940,40,FALSE
902,10014840,TRUE,55,110755,55,TRUE,1.0000000000100087,1941,41,FALSE
903,10014860,TRUE,48,22248,48,TRUE,1.0000000000100087,1948,48,FALSE
904,10014890,FALSE,71,81471,71,TRUE,1.0000000000100087,1925,25,FALSE
905,10014920,FALSE,68,70568,68,TRUE,1.0000000000100087,1928,28,FALSE
906,10014930,TRUE,46,101046,46,TRUE,1.0000000000100087,1950,50,FALSE
907,10014940,TRUE,34,60434,34,TRUE,1.0000000000100087,1962,62,FALSE
908,10014950,TRUE,51,12551,51,TRUE,1.0000000000100087,1945,45,FALSE
909,10014960,TRUE,64,111764,64,TRUE,1.0000000000100087,1932,32,FALSE
910,10014980,TRUE,51,61951,51,TRUE,1.0000000000100087,1945,45,FALSE
911,10014990,TRUE,69,102969,69,TRUE,1.0000000000100087,1927,27,FALSE
