legacy_field,caseid,source_row,historical_value,approved_value
btp03.olt2global,930199,199,0.391666680574417,0.4749999940395355
btp03.olt2global,930200,200,0.416666686534882,0.4166666865348816
btp03.olt2global,930201,201,0.349999994039536,0.3499999940395355
btp03.olt2global,930202,202,0.591666698455811,0.675000011920929
btp03.olt2global,930203,203,0.725000023841858,0.8916666507720947
btp03.olt2global,930204,204,0.483333349227905,0.5666666626930237
btp03.olt2global,930205,205,0.524999976158142,0.6083333492279053
btp03.olt2global,930206,206,0.322222232818604,0.3222222328186035
btp03.olt2global,930207,207,0.547222256660461,0.6305555701255798
btp03.olt2global,930208,208,0.580555558204651,0.6222222447395325
btp03.olt2global,930209,209,0.516666650772095,0.5166666507720947
btp03.olt2global,930210,210,0.222222223877907,0.2222222238779068
btp03.olt2global,930211,211,0.712499976158142,0.7124999761581421
btp03.olt2global,930212,212,0.461111128330231,0.5444444417953491
btp03.olt2global,930213,213,0.574999988079071,0.6583333611488342
btp03.olt2global,930214,214,0.21111111342907,0.21111111342906952
btp03.olt2global,930215,215,0.386111110448837,0.3861111104488373
btp03.olt2global,930216,216,0.405555546283722,0.5722222328186035
btp03.olt2global,930217,217,0.516666650772095,0.5583333373069763
btp03.olt2global,930218,218,0.541666686534882,0.625
btp03.olt2global,930219,219,0.455555558204651,0.5388888716697693
btp03.olt2global,930220,220,0.538888931274414,0.5805555582046509
btp03.olt2global,930221,221,0.533333361148834,0.6166666746139526
btp03.olt2global,930222,222,0.463888883590698,0.5472222566604614
btp03.olt2global,930223,223,0.225000008940697,0.22500000894069672
btp03.olt2global,930224,224,0.488888889551163,0.5722222328186035
btp03.olt2global,930225,225,0.541666686534882,0.625
btp03.olt2global,930226,226,0.658333301544189,0.7416666746139526
btp03.olt2global,930227,227,0.580555558204651,0.5805555582046509
btp03.olt2global,930228,228,0.455555558204651,0.5388888716697693
btp03.olt2global,930229,229,0.266666680574417,0.2666666805744171
btp03.olt2global,930230,230,0.466666668653488,0.46666666865348816
btp03.olt2global,930231,231,0.441666662693024,0.4833333492279053
btp03.olt2global,930232,232,0.205555558204651,0.20555555820465088
btp03.olt2global,930233,233,0.422222226858139,0.46388888359069824
btp03.olt2global,930234,234,0.300000011920929,0.30000001192092896
btp03.olt2global,930235,235,0.25555557012558,0.25555557012557983
btp03.olt2global,930236,236,0.350000023841858,0.3500000238418579
btp03.olt2global,930237,237,0.638888895511627,0.7638888955116272
btp03.olt2global,930238,238,0.405555576086044,0.4472222328186035
btp03.olt2global,930239,239,0.375,0.375
btp03.olt2global,930240,240,0.355555564165115,0.35555556416511536
btp03.olt2global,930241,241,0.666666686534882,0.75
btp03.olt2global,930242,242,0.430555552244186,0.4305555522441864
btp03.olt2global,930243,243,0.355555564165115,0.35555556416511536
btp03.olt2global,930244,244,0.405555576086044,0.4055555760860443
btp03.olt2global,930245,245,0.597222208976746,0.5972222089767456
attextreme,930001,1,0.236736118793488,0.24599537253379822
attextreme,930002,2,0.273533940315247,0.31057098507881165
attextreme,930003,3,0.289826393127441,0.31274306774139404
