caseid,source_row,pollgroup,legacy_field,historical_value,approved_value
52078,227,5206,genvar,0.0279694926004341,0.17471217893703792
52054,228,5207,genvar,0.0337697988134315,0.19160196643228705
52056,229,5206,genvar,0.0279694926004341,0.17471217893703792
52191,230,5213,genvar,0.0327023341909727,0.22342394582906483
52014,231,5202,genvar,0.0306841559398832,0.18945341120136075
52240,232,5207,genvar,0.0337697988134315,0.19160196643228705
52024,233,5209,genvar,0.028513884253299,0.18603091706752917
52144,234,5201,genvar,0.0290002144403478,0.17534155101362295
52023,235,5213,genvar,0.0327023341909727,0.22342394582906483
52015,1,5202,ppage,42,42
52026,2,5205,ppage,42,42
52262,3,5212,ppage,NA,NA
52040,4,5210,ppage,29,29
52039,5,5211,ppage,46,46
52243,6,5206,ppage,45,45
52003,7,5202,ppage,44,44
52258,8,5215,ppage,40,40
52012,10,5203,ppage,46,46
52032,11,5210,ppage,36,36
52021,12,5208,ppage,53,53
52264,13,5215,ppage,56,56
52257,14,5202,ppage,33,33
52247,15,5203,ppage,NA,NA
52042,16,5215,ppage,60,60
52249,17,5215,ppage,58,58
52263,18,5203,ppage,40,40
52256,19,5206,ppage,50,50
52248,20,5205,ppage,27,27
52255,21,5213,ppage,53,53
52261,22,5210,ppage,48,48
52043,23,5202,ppage,39,39
52045,24,5203,ppage,57,57
52020,25,5204,ppage,41,41
52034,26,5216,ppage,42,42
52004,27,5211,ppage,66,66
52016,28,5207,ppage,58,58
52267,29,5205,ppage,NA,NA
52005,30,5209,ppage,32,32
52018,31,5208,ppage,60,60
52027,32,5212,ppage,45,45
52010,33,5209,ppage,42,42
52041,34,5207,ppage,55,55
52251,35,5212,ppage,48,48
52037,36,5212,ppage,55,55
52002,37,5210,ppage,61,61
52028,38,5210,ppage,52,52
52006,39,5208,ppage,34,34
52017,40,5214,ppage,45,45
52025,41,5203,ppage,NA,NA
52033,42,5210,ppage,40,40
52242,43,5213,ppage,45,45
52250,44,5204,ppage,50,50
52260,45,5216,ppage,34,34
52009,46,5210,ppage,NA,NA
52019,47,5213,ppage,30,30
52035,48,5209,ppage,42,42
52252,49,5211,ppage,48,48
52022,50,5202,ppage,NA,NA
52030,51,5207,ppage,80,80
52038,52,5212,ppage,59,59
52253,53,5215,ppage,42,42
52007,54,5209,ppage,65,65
52013,55,5206,ppage,47,47
52001,56,5209,ppage,NA,NA
52008,57,5203,ppage,41,41
52011,58,5206,ppage,64,64
52268,59,5216,ppage,42,42
52147,60,5211,ppage,42,42
52194,61,5203,ppage,52,52
52197,62,5208,ppage,34,34
52208,63,5214,ppage,42,42
52195,64,5214,ppage,66,66
52186,65,5211,ppage,54,54
52204,66,5215,ppage,25,25
52156,67,5205,ppage,55,55
52096,68,5211,ppage,47,47
52201,69,5206,ppage,65,65
52188,70,5207,ppage,23,23
52183,71,5205,ppage,37,37
52207,72,5201,ppage,NA,NA
52189,73,5204,ppage,30,30
52210,74,5210,ppage,44,44
52172,75,5201,ppage,53,53
52206,76,5211,ppage,54,54
52184,77,5211,ppage,72,72
52203,78,5215,ppage,48,48
52192,79,5204,ppage,47,47
52202,80,5204,ppage,39,39
52198,81,5214,ppage,47,47
52190,82,5211,ppage,39,39
52200,83,5209,ppage,37,37
52199,84,5213,ppage,50,50
52205,85,5215,ppage,44,44
52187,86,5205,ppage,49,49
52196,87,5214,ppage,61,61
52209,88,5201,ppage,46,46
52185,89,5205,ppage,37,37
52193,90,5201,ppage,63,63
52229,91,5209,ppage,32,32
52180,92,5212,ppage,35,35
52077,93,5208,ppage,39,39
52072,94,5214,ppage,59,59
52165,95,5215,ppage,35,35
52076,96,5214,ppage,30,30
52121,97,5206,ppage,52,52
52226,98,5216,ppage,NA,NA
52142,99,5204,ppage,58,58
52160,100,5207,ppage,48,48
52149,101,5201,ppage,34,34
52111,102,5204,ppage,52,52
52236,103,5207,ppage,40,40
52239,104,5202,ppage,44,44
52075,105,5203,ppage,59,59
52110,106,5211,ppage,36,36
52177,107,5202,ppage,60,60
52060,108,5207,ppage,40,40
52126,109,5201,ppage,53,53
52093,110,5211,ppage,40,40
52083,111,5208,ppage,33,33
52176,112,5211,ppage,52,52
52106,113,5213,ppage,42,42
52125,114,5204,ppage,1,33
52157,115,5213,ppage,30,30
52129,116,5214,ppage,46,46
52052,117,5215,ppage,39,39
52086,118,5207,ppage,51,51
52079,119,5214,ppage,38,38
52154,120,5208,ppage,35,35
52068,121,5209,ppage,42,42
52048,122,5211,ppage,73,73
52134,123,5207,ppage,48,48
52097,124,5216,ppage,36,36
52139,125,5202,ppage,50,50
52171,126,5212,ppage,50,50
52161,127,5205,ppage,37,37
52085,128,5214,ppage,43,43
52122,129,5206,ppage,51,51
52059,130,5211,ppage,47,47
52163,131,5209,ppage,57,57
52089,132,5207,ppage,36,36
52069,133,5213,ppage,40,40
52062,134,5212,ppage,38,38
52091,135,5209,ppage,32,32
52223,136,5205,ppage,49,49
52179,137,5205,ppage,46,46
52150,138,5203,ppage,68,68
52094,139,5202,ppage,50,50
52095,140,5205,ppage,51,51
52137,141,5205,ppage,45,45
52153,142,5206,ppage,43,43
52181,143,5207,ppage,41,41
52098,145,5201,ppage,31,31
52178,146,5206,ppage,32,32
52050,147,5207,ppage,35,35
52222,148,5201,ppage,40,40
52061,149,5206,ppage,35,35
52092,150,5208,ppage,52,52
52109,151,5213,ppage,43,43
52103,152,5206,ppage,57,57
52084,153,5204,ppage,35,35
52146,154,5209,ppage,46,46
52159,155,5208,ppage,46,46
52175,156,5204,ppage,43,43
52090,157,5208,ppage,56,56
52216,158,5211,ppage,NA,NA
52123,159,5205,ppage,41,41
52064,160,5210,ppage,46,46
52100,161,5201,ppage,39,39
52214,162,5212,ppage,NA,NA
52220,163,5216,ppage,NA,NA
52055,164,5204,ppage,48,48
52132,165,5213,ppage,41,41
52065,166,5201,ppage,63,63
52114,167,5203,ppage,42,42
52174,168,5205,ppage,61,61
52167,169,5206,ppage,43,43
52235,170,5208,ppage,40,40
52215,171,5204,ppage,NA,NA
52217,172,5215,ppage,NA,NA
52107,173,5210,ppage,50,50
52130,174,5208,ppage,42,42
52254,175,5202,ppage,59,59
52113,176,5202,ppage,43,43
52133,177,5206,ppage,51,51
52108,178,5213,ppage,48,48
52131,179,5214,ppage,54,54
52067,180,5212,ppage,57,57
52141,181,5203,ppage,40,40
52073,182,5216,ppage,49,49
52101,183,5214,ppage,47,47
52124,184,5211,ppage,63,63
52049,185,5210,ppage,51,51
52057,186,5203,ppage,67,67
52230,187,5216,ppage,48,48
52080,188,5213,ppage,30,30
52074,189,5202,ppage,43,43
52112,190,5206,ppage,43,43
52168,191,5215,ppage,41,41
52104,192,5204,ppage,33,33
52151,193,5204,ppage,29,29
52234,194,5203,ppage,32,32
52117,195,5201,ppage,56,56
52053,196,5207,ppage,48,48
52152,197,5201,ppage,50,50
52237,198,5214,ppage,52,52
52170,199,5212,ppage,41,41
52136,200,5213,ppage,NA,NA
52233,201,5203,ppage,30,30
52118,202,5214,ppage,58,58
52087,203,5207,ppage,48,48
52145,204,5211,ppage,38,38
52116,205,5208,ppage,56,56
52227,206,5215,ppage,29,29
52051,207,5216,ppage,46,46
52047,208,5213,ppage,55,55
52088,209,5209,ppage,55,55
52218,210,5208,ppage,52,52
52143,211,5203,ppage,NA,NA
52212,212,5209,ppage,43,43
52228,213,5216,ppage,40,40
52119,214,5201,ppage,53,53
52066,215,5212,ppage,47,47
52148,216,5215,ppage,46,46
52120,217,5201,ppage,59,59
52138,218,5208,ppage,40,40
52105,219,5203,ppage,57,57
52063,220,5205,ppage,40,40
52081,221,5201,ppage,34,34
52082,222,5202,ppage,40,40
52135,223,5202,ppage,43,43
52127,224,5215,ppage,60,60
52058,225,5214,ppage,NA,NA
52231,226,5214,ppage,39,39
52078,227,5206,ppage,NA,NA
52054,228,5207,ppage,41,41
52056,229,5206,ppage,48,48
52191,230,5213,ppage,56,56
52014,231,5202,ppage,45,45
52240,232,5207,ppage,NA,NA
52024,233,5209,ppage,48,48
52144,234,5201,ppage,55,55
52023,235,5213,ppage,44,44
52015,1,5202,meanage,45.3571428571429,45.357142857142854
52026,2,5205,meanage,44.0714285714286,44.07142857142857
52262,3,5212,meanage,47.5,47.5
52040,4,5210,meanage,45.7,45.7
52039,5,5211,meanage,51.0625,51.0625
52243,6,5206,meanage,48.4,48.4
52003,7,5202,meanage,45.3571428571429,45.357142857142854
52258,8,5215,meanage,44.5,44.5
52012,10,5203,meanage,48.5384615384615,48.53846153846154
52032,11,5210,meanage,45.7,45.7
52021,12,5208,meanage,44.8,44.8
52264,13,5215,meanage,44.5,44.5
52257,14,5202,meanage,45.3571428571429,45.357142857142854
52247,15,5203,meanage,48.5384615384615,48.53846153846154
52042,16,5215,meanage,44.5,44.5
52249,17,5215,meanage,44.5,44.5
52263,18,5203,meanage,48.5384615384615,48.53846153846154
52256,19,5206,meanage,48.4,48.4
52248,20,5205,meanage,44.0714285714286,44.07142857142857
52255,21,5213,meanage,43.3571428571429,43.357142857142854
52261,22,5210,meanage,45.7,45.7
52043,23,5202,meanage,45.3571428571429,45.357142857142854
52045,24,5203,meanage,48.5384615384615,48.53846153846154
52020,25,5204,meanage,38.9230769230769,41.38461538461539
52034,26,5216,meanage,42.125,42.125
52004,27,5211,meanage,51.0625,51.0625
52016,28,5207,meanage,46.1333333333333,46.13333333333333
52267,29,5205,meanage,44.0714285714286,44.07142857142857
52005,30,5209,meanage,44.0769230769231,44.07692307692308
52018,31,5208,meanage,44.8,44.8
52027,32,5212,meanage,47.5,47.5
52010,33,5209,meanage,44.0769230769231,44.07692307692308
52041,34,5207,meanage,46.1333333333333,46.13333333333333
52251,35,5212,meanage,47.5,47.5
52037,36,5212,meanage,47.5,47.5
52002,37,5210,meanage,45.7,45.7
52028,38,5210,meanage,45.7,45.7
52006,39,5208,meanage,44.8,44.8
52017,40,5214,meanage,48.4666666666667,48.46666666666667
52025,41,5203,meanage,48.5384615384615,48.53846153846154
52033,42,5210,meanage,45.7,45.7
52242,43,5213,meanage,43.3571428571429,43.357142857142854
52250,44,5204,meanage,38.9230769230769,41.38461538461539
52260,45,5216,meanage,42.125,42.125
52009,46,5210,meanage,45.7,45.7
52019,47,5213,meanage,43.3571428571429,43.357142857142854
52035,48,5209,meanage,44.0769230769231,44.07692307692308
52252,49,5211,meanage,51.0625,51.0625
52022,50,5202,meanage,45.3571428571429,45.357142857142854
52030,51,5207,meanage,46.1333333333333,46.13333333333333
52038,52,5212,meanage,47.5,47.5
52253,53,5215,meanage,44.5,44.5
52007,54,5209,meanage,44.0769230769231,44.07692307692308
52013,55,5206,meanage,48.4,48.4
52001,56,5209,meanage,44.0769230769231,44.07692307692308
52008,57,5203,meanage,48.5384615384615,48.53846153846154
52011,58,5206,meanage,48.4,48.4
52268,59,5216,meanage,42.125,42.125
52147,60,5211,meanage,51.0625,51.0625
52194,61,5203,meanage,48.5384615384615,48.53846153846154
52197,62,5208,meanage,44.8,44.8
52208,63,5214,meanage,48.4666666666667,48.46666666666667
52195,64,5214,meanage,48.4666666666667,48.46666666666667
52186,65,5211,meanage,51.0625,51.0625
52204,66,5215,meanage,44.5,44.5
52156,67,5205,meanage,44.0714285714286,44.07142857142857
52096,68,5211,meanage,51.0625,51.0625
52201,69,5206,meanage,48.4,48.4
52188,70,5207,meanage,46.1333333333333,46.13333333333333
52183,71,5205,meanage,44.0714285714286,44.07142857142857
52207,72,5201,meanage,48.6,48.6
52189,73,5204,meanage,38.9230769230769,41.38461538461539
52210,74,5210,meanage,45.7,45.7
52172,75,5201,meanage,48.6,48.6
52206,76,5211,meanage,51.0625,51.0625
52184,77,5211,meanage,51.0625,51.0625
52203,78,5215,meanage,44.5,44.5
52192,79,5204,meanage,38.9230769230769,41.38461538461539
52202,80,5204,meanage,38.9230769230769,41.38461538461539
52198,81,5214,meanage,48.4666666666667,48.46666666666667
52190,82,5211,meanage,51.0625,51.0625
52200,83,5209,meanage,44.0769230769231,44.07692307692308
52199,84,5213,meanage,43.3571428571429,43.357142857142854
52205,85,5215,meanage,44.5,44.5
52187,86,5205,meanage,44.0714285714286,44.07142857142857
52196,87,5214,meanage,48.4666666666667,48.46666666666667
52209,88,5201,meanage,48.6,48.6
52185,89,5205,meanage,44.0714285714286,44.07142857142857
52193,90,5201,meanage,48.6,48.6
52229,91,5209,meanage,44.0769230769231,44.07692307692308
52180,92,5212,meanage,47.5,47.5
52077,93,5208,meanage,44.8,44.8
52072,94,5214,meanage,48.4666666666667,48.46666666666667
52165,95,5215,meanage,44.5,44.5
52076,96,5214,meanage,48.4666666666667,48.46666666666667
52121,97,5206,meanage,48.4,48.4
52226,98,5216,meanage,42.125,42.125
52142,99,5204,meanage,38.9230769230769,41.38461538461539
52160,100,5207,meanage,46.1333333333333,46.13333333333333
52149,101,5201,meanage,48.6,48.6
52111,102,5204,meanage,38.9230769230769,41.38461538461539
52236,103,5207,meanage,46.1333333333333,46.13333333333333
52239,104,5202,meanage,45.3571428571429,45.357142857142854
52075,105,5203,meanage,48.5384615384615,48.53846153846154
52110,106,5211,meanage,51.0625,51.0625
52177,107,5202,meanage,45.3571428571429,45.357142857142854
52060,108,5207,meanage,46.1333333333333,46.13333333333333
52126,109,5201,meanage,48.6,48.6
52093,110,5211,meanage,51.0625,51.0625
52083,111,5208,meanage,44.8,44.8
52176,112,5211,meanage,51.0625,51.0625
52106,113,5213,meanage,43.3571428571429,43.357142857142854
52125,114,5204,meanage,38.9230769230769,41.38461538461539
52157,115,5213,meanage,43.3571428571429,43.357142857142854
52129,116,5214,meanage,48.4666666666667,48.46666666666667
52052,117,5215,meanage,44.5,44.5
52086,118,5207,meanage,46.1333333333333,46.13333333333333
52079,119,5214,meanage,48.4666666666667,48.46666666666667
52154,120,5208,meanage,44.8,44.8
52068,121,5209,meanage,44.0769230769231,44.07692307692308
52048,122,5211,meanage,51.0625,51.0625
52134,123,5207,meanage,46.1333333333333,46.13333333333333
52097,124,5216,meanage,42.125,42.125
52139,125,5202,meanage,45.3571428571429,45.357142857142854
52171,126,5212,meanage,47.5,47.5
52161,127,5205,meanage,44.0714285714286,44.07142857142857
52085,128,5214,meanage,48.4666666666667,48.46666666666667
52122,129,5206,meanage,48.4,48.4
52059,130,5211,meanage,51.0625,51.0625
52163,131,5209,meanage,44.0769230769231,44.07692307692308
52089,132,5207,meanage,46.1333333333333,46.13333333333333
52069,133,5213,meanage,43.3571428571429,43.357142857142854
52062,134,5212,meanage,47.5,47.5
52091,135,5209,meanage,44.0769230769231,44.07692307692308
52223,136,5205,meanage,44.0714285714286,44.07142857142857
52179,137,5205,meanage,44.0714285714286,44.07142857142857
52150,138,5203,meanage,48.5384615384615,48.53846153846154
52094,139,5202,meanage,45.3571428571429,45.357142857142854
52095,140,5205,meanage,44.0714285714286,44.07142857142857
52137,141,5205,meanage,44.0714285714286,44.07142857142857
52153,142,5206,meanage,48.4,48.4
52181,143,5207,meanage,46.1333333333333,46.13333333333333
52098,145,5201,meanage,48.6,48.6
52178,146,5206,meanage,48.4,48.4
52050,147,5207,meanage,46.1333333333333,46.13333333333333
52222,148,5201,meanage,48.6,48.6
52061,149,5206,meanage,48.4,48.4
52092,150,5208,meanage,44.8,44.8
52109,151,5213,meanage,43.3571428571429,43.357142857142854
52103,152,5206,meanage,48.4,48.4
52084,153,5204,meanage,38.9230769230769,41.38461538461539
52146,154,5209,meanage,44.0769230769231,44.07692307692308
52159,155,5208,meanage,44.8,44.8
52175,156,5204,meanage,38.9230769230769,41.38461538461539
52090,157,5208,meanage,44.8,44.8
52216,158,5211,meanage,51.0625,51.0625
52123,159,5205,meanage,44.0714285714286,44.07142857142857
52064,160,5210,meanage,45.7,45.7
52100,161,5201,meanage,48.6,48.6
52214,162,5212,meanage,47.5,47.5
52220,163,5216,meanage,42.125,42.125
52055,164,5204,meanage,38.9230769230769,41.38461538461539
52132,165,5213,meanage,43.3571428571429,43.357142857142854
52065,166,5201,meanage,48.6,48.6
52114,167,5203,meanage,48.5384615384615,48.53846153846154
52174,168,5205,meanage,44.0714285714286,44.07142857142857
52167,169,5206,meanage,48.4,48.4
52235,170,5208,meanage,44.8,44.8
52215,171,5204,meanage,38.9230769230769,41.38461538461539
52217,172,5215,meanage,44.5,44.5
52107,173,5210,meanage,45.7,45.7
52130,174,5208,meanage,44.8,44.8
52254,175,5202,meanage,45.3571428571429,45.357142857142854
52113,176,5202,meanage,45.3571428571429,45.357142857142854
52133,177,5206,meanage,48.4,48.4
52108,178,5213,meanage,43.3571428571429,43.357142857142854
52131,179,5214,meanage,48.4666666666667,48.46666666666667
52067,180,5212,meanage,47.5,47.5
52141,181,5203,meanage,48.5384615384615,48.53846153846154
52073,182,5216,meanage,42.125,42.125
52101,183,5214,meanage,48.4666666666667,48.46666666666667
52124,184,5211,meanage,51.0625,51.0625
52049,185,5210,meanage,45.7,45.7
52057,186,5203,meanage,48.5384615384615,48.53846153846154
52230,187,5216,meanage,42.125,42.125
52080,188,5213,meanage,43.3571428571429,43.357142857142854
52074,189,5202,meanage,45.3571428571429,45.357142857142854
52112,190,5206,meanage,48.4,48.4
52168,191,5215,meanage,44.5,44.5
52104,192,5204,meanage,38.9230769230769,41.38461538461539
52151,193,5204,meanage,38.9230769230769,41.38461538461539
52234,194,5203,meanage,48.5384615384615,48.53846153846154
52117,195,5201,meanage,48.6,48.6
52053,196,5207,meanage,46.1333333333333,46.13333333333333
52152,197,5201,meanage,48.6,48.6
52237,198,5214,meanage,48.4666666666667,48.46666666666667
52170,199,5212,meanage,47.5,47.5
52136,200,5213,meanage,43.3571428571429,43.357142857142854
52233,201,5203,meanage,48.5384615384615,48.53846153846154
52118,202,5214,meanage,48.4666666666667,48.46666666666667
52087,203,5207,meanage,46.1333333333333,46.13333333333333
52145,204,5211,meanage,51.0625,51.0625
52116,205,5208,meanage,44.8,44.8
52227,206,5215,meanage,44.5,44.5
52051,207,5216,meanage,42.125,42.125
52047,208,5213,meanage,43.3571428571429,43.357142857142854
52088,209,5209,meanage,44.0769230769231,44.07692307692308
52218,210,5208,meanage,44.8,44.8
52143,211,5203,meanage,48.5384615384615,48.53846153846154
52212,212,5209,meanage,44.0769230769231,44.07692307692308
52228,213,5216,meanage,42.125,42.125
52119,214,5201,meanage,48.6,48.6
52066,215,5212,meanage,47.5,47.5
52148,216,5215,meanage,44.5,44.5
52120,217,5201,meanage,48.6,48.6
52138,218,5208,meanage,44.8,44.8
52105,219,5203,meanage,48.5384615384615,48.53846153846154
52063,220,5205,meanage,44.0714285714286,44.07142857142857
52081,221,5201,meanage,48.6,48.6
52082,222,5202,meanage,45.3571428571429,45.357142857142854
52135,223,5202,meanage,45.3571428571429,45.357142857142854
52127,224,5215,meanage,44.5,44.5
52058,225,5214,meanage,48.4666666666667,48.46666666666667
52231,226,5214,meanage,48.4666666666667,48.46666666666667
52078,227,5206,meanage,48.4,48.4
52054,228,5207,meanage,46.1333333333333,46.13333333333333
52056,229,5206,meanage,48.4,48.4
52191,230,5213,meanage,43.3571428571429,43.357142857142854
52014,231,5202,meanage,45.3571428571429,45.357142857142854
52240,232,5207,meanage,46.1333333333333,46.13333333333333
52024,233,5209,meanage,44.0769230769231,44.07692307692308
52144,234,5201,meanage,48.6,48.6
52023,235,5213,meanage,43.3571428571429,43.357142857142854
52015,1,5202,chi.t1att5,0.633333349227905,1
52026,2,5205,chi.t1att5,0.5,0.800000011920929
52262,3,5212,chi.t1att5,0.5,0.5
52040,4,5210,chi.t1att5,0.45,1
52039,5,5211,chi.t1att5,0.440000009536743,1
52243,6,5206,chi.t1att5,0.916666698455811,1
52003,7,5202,chi.t1att5,1,1
52258,8,5215,chi.t1att5,0.333333325386047,1
52012,10,5203,chi.t1att5,0,1
52032,11,5210,chi.t1att5,0.4,1
52021,12,5208,chi.t1att5,0.766666650772095,0.6000000238418579
52264,13,5215,chi.t1att5,1,1
52257,14,5202,chi.t1att5,0.5,1
52247,15,5203,chi.t1att5,1,1
52042,16,5215,chi.t1att5,0.7,0.6000000238418579
52249,17,5215,chi.t1att5,0.583333349227905,0.699999988079071
52263,18,5203,chi.t1att5,0.5,0.5
52256,19,5206,chi.t1att5,0.5,1
52248,20,5205,chi.t1att5,0.333333325386047,1
52255,21,5213,chi.t1att5,0.5,1
52261,22,5210,chi.t1att5,0.333333325386047,1
52043,23,5202,chi.t1att5,0.65,1
52045,24,5203,chi.t1att5,0.733333349227905,0.8999999761581421
52020,25,5204,chi.t1att5,0.666666650772095,1
52034,26,5216,chi.t1att5,0.5,1
52004,27,5211,chi.t1att5,1,0.5
52016,28,5207,chi.t1att5,0.5,1
52267,29,5205,chi.t1att5,0.5,1
52005,30,5209,chi.t1att5,0.65,0.5
52018,31,5208,chi.t1att5,0.65,1
52027,32,5212,chi.t1att5,0.666666650772095,0.4000000059604645
52010,33,5209,chi.t1att5,0.6,1
52041,34,5207,chi.t1att5,0.633333349227905,1
52251,35,5212,chi.t1att5,0.619999980926514,0.5
52037,36,5212,chi.t1att5,0.65,1
52002,37,5210,chi.t1att5,0.45,1
52028,38,5210,chi.t1att5,0.5,0.5
52006,39,5208,chi.t1att5,0.525,0.30000001192092896
52017,40,5214,chi.t1att5,0.45,1
52025,41,5203,chi.t1att5,0.433333349227905,0.5
52033,42,5210,chi.t1att5,1,1
52242,43,5213,chi.t1att5,0.666666650772095,0.5
52250,44,5204,chi.t1att5,0.166666662693024,1
52260,45,5216,chi.t1att5,0.333333325386047,1
52009,46,5210,chi.t1att5,0.65,1
52019,47,5213,chi.t1att5,0.5,1
52035,48,5209,chi.t1att5,0.4,1
52252,49,5211,chi.t1att5,1,1
52022,50,5202,chi.t1att5,0.716666650772095,1
52030,51,5207,chi.t1att5,0.5,1
52038,52,5212,chi.t1att5,1,0.5
52253,53,5215,chi.t1att5,0,1
52007,54,5209,chi.t1att5,0.5,1
52013,55,5206,chi.t1att5,0.9,1
52001,56,5209,chi.t1att5,0.333333325386047,1
52008,57,5203,chi.t1att5,1,1
52011,58,5206,chi.t1att5,0.716666650772095,0.6000000238418579
52268,59,5216,chi.t1att5,0.333333325386047,1
52147,60,5211,chi.t1att5,0.459999990463257,0.800000011920929
52194,61,5203,chi.t1att5,0.5,1
52197,62,5208,chi.t1att5,0.466666650772095,0.5
52208,63,5214,chi.t1att5,0.480000019073486,0.699999988079071
52195,64,5214,chi.t1att5,0.659999990463257,1
52186,65,5211,chi.t1att5,0.75,0.5
52204,66,5215,chi.t1att5,0.85,0.5
52156,67,5205,chi.t1att5,0.35,1
52096,68,5211,chi.t1att5,0.9,0.5
52201,69,5206,chi.t1att5,0.5,0.5
52188,70,5207,chi.t1att5,0.866666698455811,0.5
52183,71,5205,chi.t1att5,0.65,0.5
52207,72,5201,chi.t1att5,1,1
52189,73,5204,chi.t1att5,0.5,0.5
52210,74,5210,chi.t1att5,0.25,0.5
52172,75,5201,chi.t1att5,1,1
52206,76,5211,chi.t1att5,0.633333349227905,0.800000011920929
52184,77,5211,chi.t1att5,0.6,0.5
52203,78,5215,chi.t1att5,0.666666650772095,1
52192,79,5204,chi.t1att5,0.5,1
52202,80,5204,chi.t1att5,0.5,1
52198,81,5214,chi.t1att5,0.5,0.5
52190,82,5211,chi.t1att5,0.5,0.5
52200,83,5209,chi.t1att5,0.5,0.5
52199,84,5213,chi.t1att5,0.5,0.5
52205,85,5215,chi.t1att5,0.5,0.20000000298023224
52187,86,5205,chi.t1att5,0.3,0.10000000149011612
52196,87,5214,chi.t1att5,0.55,1
52209,88,5201,chi.t1att5,0.4,0.5
52185,89,5205,chi.t1att5,0.75,0.5
52193,90,5201,chi.t1att5,1,1
52229,91,5209,chi.t1att5,0.5,0.5
52180,92,5212,chi.t1att5,0.725,0.4000000059604645
52077,93,5208,chi.t1att5,0.533333349227905,0.6000000238418579
52072,94,5214,chi.t1att5,0.35,1
52165,95,5215,chi.t1att5,0.8,0.5
52076,96,5214,chi.t1att5,0.833333301544189,0.5
52121,97,5206,chi.t1att5,1,1
52226,98,5216,chi.t1att5,0.5,0.5
52142,99,5204,chi.t1att5,0.683333349227905,1
52160,100,5207,chi.t1att5,0.633333349227905,0.5
52149,101,5201,chi.t1att5,0.583333349227905,0.800000011920929
52111,102,5204,chi.t1att5,1,1
52236,103,5207,chi.t1att5,0,0
52239,104,5202,chi.t1att5,0.7,0.5
52075,105,5203,chi.t1att5,1,1
52110,106,5211,chi.t1att5,0.5,0.5
52177,107,5202,chi.t1att5,0.366666674613953,0.5
52060,108,5207,chi.t1att5,0.666666650772095,0.5
52126,109,5201,chi.t1att5,0.675,1
52093,110,5211,chi.t1att5,0.333333325386047,1
52083,111,5208,chi.t1att5,1,0.699999988079071
52176,112,5211,chi.t1att5,0.25,0.5
52106,113,5213,chi.t1att5,0.5,1
52125,114,5204,chi.t1att5,0.659999990463257,0.5
52157,115,5213,chi.t1att5,0.5,0.5
52129,116,5214,chi.t1att5,1,1
52052,117,5215,chi.t1att5,0.5,0.4000000059604645
52086,118,5207,chi.t1att5,0.75,1
52079,119,5214,chi.t1att5,1,0.5
52154,120,5208,chi.t1att5,0.5,0.5
52068,121,5209,chi.t1att5,0.516666650772095,0.4000000059604645
52048,122,5211,chi.t1att5,0.283333325386047,1
52134,123,5207,chi.t1att5,0.833333301544189,0.5
52097,124,5216,chi.t1att5,0.5,0.5
52139,125,5202,chi.t1att5,0.666666650772095,0
52171,126,5212,chi.t1att5,0.5,0.5
52161,127,5205,chi.t1att5,0.7,0.5
52085,128,5214,chi.t1att5,0.416666650772095,0.5
52122,129,5206,chi.t1att5,0.5,1
52059,130,5211,chi.t1att5,0.533333349227905,0.5
52163,131,5209,chi.t1att5,1,1
52089,132,5207,chi.t1att5,0.7,0
52069,133,5213,chi.t1att5,0.45,0.4000000059604645
52062,134,5212,chi.t1att5,0.333333325386047,0.5
52091,135,5209,chi.t1att5,0.166666662693024,0.5
52223,136,5205,chi.t1att5,0.583333349227905,0.5
52179,137,5205,chi.t1att5,0.320000004768372,0.5
52150,138,5203,chi.t1att5,0.25,0.5
52094,139,5202,chi.t1att5,0.383333325386047,1
52095,140,5205,chi.t1att5,0.9,0.5
52137,141,5205,chi.t1att5,0.6,1
52153,142,5206,chi.t1att5,1,0.5
52181,143,5207,chi.t1att5,1,1
52098,145,5201,chi.t1att5,0.4,0.5
52178,146,5206,chi.t1att5,0.6,0.800000011920929
52050,147,5207,chi.t1att5,0.5,0.4000000059604645
52222,148,5201,chi.t1att5,0.316666674613953,0.4000000059604645
52061,149,5206,chi.t1att5,0.7,1
52092,150,5208,chi.t1att5,0.75,1
52109,151,5213,chi.t1att5,0.5,1
52103,152,5206,chi.t1att5,0.5,0.20000000298023224
52084,153,5204,chi.t1att5,0.466666650772095,1
52146,154,5209,chi.t1att5,0.466666650772095,1
52159,155,5208,chi.t1att5,0.5,1
52175,156,5204,chi.t1att5,0.5,0.5
52090,157,5208,chi.t1att5,0.7,0.5
52216,158,5211,chi.t1att5,0.5,0.5
52123,159,5205,chi.t1att5,1,1
52064,160,5210,chi.t1att5,1,0.5
52100,161,5201,chi.t1att5,0.55,0.4000000059604645
52214,162,5212,chi.t1att5,0.5,0.5
52220,163,5216,chi.t1att5,0.5,0.5
52055,164,5204,chi.t1att5,0.583333349227905,1
52132,165,5213,chi.t1att5,0.875,0.5
52065,166,5201,chi.t1att5,1,0.5
52114,167,5203,chi.t1att5,0.75,1
52174,168,5205,chi.t1att5,0.5,0.5
52167,169,5206,chi.t1att5,0.5,1
52235,170,5208,chi.t1att5,0.5,1
52215,171,5204,chi.t1att5,0.5,0.5
52217,172,5215,chi.t1att5,0.5,0.5
52107,173,5210,chi.t1att5,0.5,1
52130,174,5208,chi.t1att5,0.7,1
52254,175,5202,chi.t1att5,0.5,1
