source_path,preview_path,source_sha256,preview_sha256,converter_version,platform,pages,text_check,visual_check,visual_pages,source_token_coverage,distinct_word_coverage,qa_notes,rebuild_command
data/shared/papers/engagement4b.doc,data/shared/papers/engagement4b.pdf,23c5b75b923aa418cce84548c435ac3f7cc04a113d9c49e8f14b6960bc546f16,73486055a4219cf489eab57ea2811ded1041f4bfe05fcc5ce1b0a043bc3af004,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,25,source-text-compared,passed-representative-pages,1;13;25,0.9968625810499896,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/other/rclbib.rtf,data/shared/other/rclbib.pdf,39c71dcd37d972470a9c538e87aab8ce5e0f3222466d28f6d9a3938cf51d55ac,244c1828ec30d8228f643e7b5c378da6a1ad8ba0e4857986d7f70da581644dce,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,95,source-text-compared,passed-representative-pages,1;48;95,1.0,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/papers/structuration200601-c.doc,data/shared/papers/structuration200601-c.pdf,821008bacaea42d817d8d01ee3b65b15e4ee12fe00847263383b1e1a42101404,b8b29a0ced9f3497ff6ed42472d5a7138058fc41fdebbcc5073bb6442b0619fa,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,20,source-text-compared,passed-representative-pages,1;10;20,0.9626736111111112,0.9740458015267176,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed. Source text includes tracked deletions, document comments and header field instructions. All34 unmatched distinct words located in these non-final-view elements of the DOCX inspection copy. PDF uses final document view; original retains editing history/comments.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/shared/papers/util-appam.doc,data/shared/papers/util-appam.pdf,cdd3ff1e869846b9c1e3cd5b4da5c80aab2794e764426b90ec88df2f474e3f45,071d77cd02f097c8985b7490c5deff55a43f4814fe4ab5545627585167aba31b,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,24,source-text-compared,passed-representative-pages,1;12;24,0.9927989387909797,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/tomorrows-europe-2007/questionnaire-post.doc,data/tomorrows-europe-2007/questionnaire-post.pdf,dacfd087a535bffd06d1aa3dfd34fe2db79a961ced113bcd82a6d025475d2394,3e7bfd8a37d040e21072ba67c7e63ce115768651be90c1e681e67eb412ea75ef,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,21,source-text-compared,passed-representative-pages,1;11;21,0.9991194599354271,0.9966777408637874,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/uk-general-election-1997/papers/ge2.doc,data/uk-general-election-1997/papers/ge2.pdf,77127c12491dcc60823529e52239cd68af50488cdcd94ca5be5a9ea4bb25d733,234d8eb1eada569cd8be623290c928bc1047c44968eba07288862cd05917b3a4,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,25,source-text-compared,passed-representative-pages,1;13;25,0.9973982531128043,0.999185667752443,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/uk-monarchy-1996/codebook.doc,data/uk-monarchy-1996/codebook.pdf,54520f61de718e0ffa4637bb81caa99138021a5184e90528a04e19f37449e8e3,63e598dd8ad29f9e52821c3413358837544e2aa1002c1c378262a5091c6bfc95,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,94,source-text-compared,passed-representative-pages,1;47;94,1.0,1.0,"Blank pages from original document pagination retained: 94 Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/vermont-energy-2007/questionnaire-post-key.doc,data/vermont-energy-2007/questionnaire-post-key.pdf,27c69fe47665f6ced42d9c7725eb7c81d358e21ac0ab980c8584c5750af631f8,ff07d4e41e3b64898a76a6cdd134d4e173f1b83241435b32443e2982dfb7ebe9,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,17,source-text-compared,passed-representative-pages,1;9;17,0.9988893002591632,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/vermont-energy-2007/questionnaire-pre.doc,data/vermont-energy-2007/questionnaire-pre.pdf,99406ad24dfee1ace1e78a15c508cc3ce3899e53ac1be1dcc19a2fdc024cd1ca,fc64a766aa30ab588af38544add01c3bf28185ee2761346c705184618779d823,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,11,source-text-compared,passed-representative-pages,1;6;11,1.0,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/whatsapp-india/codebooks/whatsapp_codebook.xlsx,data/whatsapp-india/codebooks/whatsapp_codebook.pdf,af667022f49a7641558b7202c2eb2ee21d8542656840fbd287627bb1e9ded7df,e24b16e43658aad53ffd55034500efe26fb8effc6ca7fe6328b2f547d533a000,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,9,source-text-compared,passed-representative-pages,1;5;9,1.0,1.0,"All sheets, cells, types and formulas preserved in temporary workbook; numeric display formatting and wrapped tokens can differ from raw text extraction. PDF is a static preview; original remains authoritative. No embedded charts or images were present.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/whatsapp-india/other/whatsapp_readme.rtf,data/whatsapp-india/other/whatsapp_readme.pdf,408ffbc3dfaf7a080938a821e9ce2cfa69776dfaffb58f2fef8c4520838a424b,1db716982557bffaaa4b11ed65944051a3dff55a7ce6fa81e0129329e8f474c4,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,2,source-text-compared,passed-representative-pages,1;2,1.0,1.0,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/zeguo-2005/source-materials/questionnaire-alternative.doc,data/zeguo-2005/source-materials/questionnaire-alternative.pdf,fa8e0bb535b785e7602f14d508b3cb03015e43530a5692c708fd0811e5d20ddc,91433c0dbac65e7e52f49c96ed9f1c394c2ea2913627cc28ef0a6f623128af68,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,10,source-text-compared,passed-representative-pages,1;5;10,0.8469520103761349,0.998046875,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed. Chinese and English checked visually after system Fontconfig fix; no missing CJK glyphs in inspected pages.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
data/zeguo-2005/source-materials/questionnaire.doc,data/zeguo-2005/source-materials/questionnaire.pdf,d072a6b154fbd1a5e2041a0a36a8843bfcffd3906d8c53ee22218f7a7a4397a1,9fbb4227636fdf0bb4c968680c8198bf2fe6648ccb735b3e7b54f63585abb9d7,LibreOffice 26.8.0.3 bce0998afefdbc355585ca324285661a2170ba77,macOS-27.0-arm64-arm-64bit-Mach-O,10,source-text-compared,passed-representative-pages,1;5;10,0.8469520103761349,0.998046875,"Word pagination and line breaks can differ with converter fonts. Text coverage is diagnostic: source extractors include field codes, split runs and formatting artifacts that are not printed. Chinese and English checked visually after system Fontconfig fix; no missing CJK glyphs in inspected pages.",python3 scripts/16_build_document_previews.py --report /tmp/dp-document-previews.json
