poll_id,definition_id,source_column
uk-general-election-1997,knowledge_joint@ukge-03-v2,eul2
uk-general-election-1997,knowledge_joint@ukge-03-v2,redstld2
uk-general-election-1997,knowledge_joint@ukge-03-v2,taxld2
uk-general-election-1997,knowledge_joint@ukge-03-v2,wageld2
uk-general-election-1997,knowledge_joint@ukge-03-v2,euld2
uk-general-election-1997,knowledge_gain@ukge-03-v2,inflat1
uk-general-election-1997,knowledge_gain@ukge-03-v2,intrst1
uk-general-election-1997,knowledge_gain@ukge-03-v2,ukempl1
uk-general-election-1997,knowledge_gain@ukge-03-v2,redstc1
uk-general-election-1997,knowledge_gain@ukge-03-v2,taxc1
uk-general-election-1997,knowledge_gain@ukge-03-v2,wagec1
uk-general-election-1997,knowledge_gain@ukge-03-v2,euc1
uk-general-election-1997,knowledge_gain@ukge-03-v2,redstl1
uk-general-election-1997,knowledge_gain@ukge-03-v2,taxl1
uk-general-election-1997,knowledge_gain@ukge-03-v2,wagel2
uk-general-election-1997,knowledge_gain@ukge-03-v2,wagel1
uk-general-election-1997,knowledge_gain@ukge-03-v2,eul1
uk-general-election-1997,knowledge_gain@ukge-03-v2,redstld1
uk-general-election-1997,knowledge_gain@ukge-03-v2,taxld1
uk-general-election-1997,knowledge_gain@ukge-03-v2,wageld1
uk-general-election-1997,knowledge_gain@ukge-03-v2,euld1
uk-general-election-1997,knowledge_gain@ukge-03-v2,inflat2
uk-general-election-1997,knowledge_gain@ukge-03-v2,intrst2
uk-general-election-1997,knowledge_gain@ukge-03-v2,ukempl2
uk-general-election-1997,knowledge_gain@ukge-03-v2,redstc2
uk-general-election-1997,knowledge_gain@ukge-03-v2,taxc2
uk-general-election-1997,knowledge_gain@ukge-03-v2,wagec2
uk-general-election-1997,knowledge_gain@ukge-03-v2,euc2
uk-general-election-1997,knowledge_gain@ukge-03-v2,redstl2
uk-general-election-1997,knowledge_gain@ukge-03-v2,taxl2
uk-general-election-1997,knowledge_gain@ukge-03-v2,eul2
uk-general-election-1997,knowledge_gain@ukge-03-v2,redstld2
uk-general-election-1997,knowledge_gain@ukge-03-v2,taxld2
uk-general-election-1997,knowledge_gain@ukge-03-v2,wageld2
uk-general-election-1997,knowledge_gain@ukge-03-v2,euld2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,inflat1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,intrst1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,ukempl1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,redstc1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,taxc1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,wagec1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,euc1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,redstl1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,taxl1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,wagel2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,wagel1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,eul1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,redstld1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,taxld1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,wageld1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,euld1
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,inflat2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,intrst2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,ukempl2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,redstc2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,taxc2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,wagec2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,euc2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,redstl2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,taxl2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,eul2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,redstld2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,taxld2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,wageld2
uk-general-election-1997,knowledge_gain_joint@ukge-03-v2,euld2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,inflat1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,intrst1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,ukempl1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,redstc1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,taxc1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,wagec1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,euc1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,redstl1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,taxl1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,wagel2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,wagel1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,eul1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,redstld1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,taxld1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,wageld1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,euld1
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,inflat2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,intrst2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,ukempl2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,redstc2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,taxc2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,wagec2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,euc2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,redstl2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,taxl2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,eul2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,redstld2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,taxld2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,wageld2
uk-general-election-1997,log_knowledge_joint@ukge-03-v2,euld2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,inflat1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,intrst1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,ukempl1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,redstc1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,taxc1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,wagec1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,euc1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,redstl1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,taxl1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,wagel2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,wagel1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,eul1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,redstld1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,taxld1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,wageld1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,euld1
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,inflat2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,intrst2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,ukempl2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,redstc2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,taxc2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,wagec2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,euc2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,redstl2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,taxl2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,eul2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,redstld2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,taxld2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,wageld2
uk-general-election-1997,high_knowledge_joint@ukge-03-v2,euld2
uk-general-election-1997,attitude_extremity@historical-v1,redstr1
uk-general-election-1997,attitude_extremity@historical-v1,taxr1
uk-general-election-1997,attitude_extremity@historical-v1,wager1
uk-general-election-1997,attitude_extremity@historical-v1,eur1
cpl-1996,research_t1@historical-v1,resch1
cpl-1996,research_t1@historical-v1,fedrch1
cpl-1996,conservation_t1@historical-v1,addfac1
cpl-1996,conservation_t1@historical-v1,reduce1
cpl-1996,low_income_support_t1@historical-v1,lowinc1
cpl-1996,low_income_support_t1@historical-v1,poor1
cpl-1996,renewables_t1@historical-v1,renew1
cpl-1996,renewables_t1@historical-v1,wind1
cpl-1996,fossil_fuels_t1@historical-v1,fuels1
cpl-1996,imported_power_t1@historical-v1,buypwr1
cpl-1996,research_t2@historical-v1,resch2
cpl-1996,research_t2@historical-v1,fedrch2
cpl-1996,conservation_t2@historical-v1,addfac2
cpl-1996,conservation_t2@historical-v1,reduce2
cpl-1996,low_income_support_t2@historical-v1,lowinc2
cpl-1996,low_income_support_t2@historical-v1,poor2
cpl-1996,renewables_t2@historical-v1,renew2
cpl-1996,renewables_t2@historical-v1,wind2
cpl-1996,fossil_fuels_t2@historical-v1,fuels2
cpl-1996,imported_power_t2@historical-v1,buypwr2
cpl-1996,female@historical-v1,gender
cpl-1996,minority@historical-v1,race
cpl-1996,age@historical-v1,age
cpl-1996,education_four@historical-v1,educ
cpl-1996,education_three@historical-v1,educ
cpl-1996,higher_education@historical-v1,educ
cpl-1996,household_income@historical-v1,income
cpl-1996,high_income@historical-v1,income
cpl-1996,knowledge_t1@historical-v1,source1
cpl-1996,knowledge_t1@historical-v1,use1
cpl-1996,knowledge_t1@historical-v1,rt1
cpl-1996,knowledge_t1@historical-v1,smog1
cpl-1996,knowledge_t1@historical-v1,setrt1
cpl-1996,knowledge_t1@historical-v1,profit1
cpl-1996,knowledge_t1@historical-v1,pctful1
cpl-1996,knowledge_t2@historical-v1,source2
cpl-1996,knowledge_t2@historical-v1,use2
cpl-1996,knowledge_t2@historical-v1,rt2
cpl-1996,knowledge_t2@historical-v1,smog2
cpl-1996,knowledge_t2@historical-v1,setrt2
cpl-1996,knowledge_t2@historical-v1,profit2
cpl-1996,knowledge_t2@historical-v1,pctful2
cpl-1996,knowledge_joint@historical-v1,source1
cpl-1996,knowledge_joint@historical-v1,use1
cpl-1996,knowledge_joint@historical-v1,rt1
cpl-1996,knowledge_joint@historical-v1,smog1
cpl-1996,knowledge_joint@historical-v1,setrt1
cpl-1996,knowledge_joint@historical-v1,profit1
cpl-1996,knowledge_joint@historical-v1,pctful1
cpl-1996,knowledge_joint@historical-v1,source2
cpl-1996,knowledge_joint@historical-v1,use2
cpl-1996,knowledge_joint@historical-v1,rt2
cpl-1996,knowledge_joint@historical-v1,smog2
cpl-1996,knowledge_joint@historical-v1,setrt2
cpl-1996,knowledge_joint@historical-v1,profit2
cpl-1996,knowledge_joint@historical-v1,pctful2
cpl-1996,knowledge_gain@historical-v1,source1
cpl-1996,knowledge_gain@historical-v1,use1
cpl-1996,knowledge_gain@historical-v1,rt1
cpl-1996,knowledge_gain@historical-v1,smog1
cpl-1996,knowledge_gain@historical-v1,setrt1
cpl-1996,knowledge_gain@historical-v1,profit1
cpl-1996,knowledge_gain@historical-v1,pctful1
cpl-1996,knowledge_gain@historical-v1,source2
cpl-1996,knowledge_gain@historical-v1,use2
cpl-1996,knowledge_gain@historical-v1,rt2
cpl-1996,knowledge_gain@historical-v1,smog2
cpl-1996,knowledge_gain@historical-v1,setrt2
cpl-1996,knowledge_gain@historical-v1,profit2
cpl-1996,knowledge_gain@historical-v1,pctful2
cpl-1996,knowledge_gain_joint@historical-v1,source1
cpl-1996,knowledge_gain_joint@historical-v1,use1
cpl-1996,knowledge_gain_joint@historical-v1,rt1
cpl-1996,knowledge_gain_joint@historical-v1,smog1
cpl-1996,knowledge_gain_joint@historical-v1,setrt1
cpl-1996,knowledge_gain_joint@historical-v1,profit1
cpl-1996,knowledge_gain_joint@historical-v1,pctful1
cpl-1996,knowledge_gain_joint@historical-v1,source2
cpl-1996,knowledge_gain_joint@historical-v1,use2
cpl-1996,knowledge_gain_joint@historical-v1,rt2
cpl-1996,knowledge_gain_joint@historical-v1,smog2
cpl-1996,knowledge_gain_joint@historical-v1,setrt2
cpl-1996,knowledge_gain_joint@historical-v1,profit2
cpl-1996,knowledge_gain_joint@historical-v1,pctful2
cpl-1996,log_knowledge_joint@historical-v1,source1
cpl-1996,log_knowledge_joint@historical-v1,use1
cpl-1996,log_knowledge_joint@historical-v1,rt1
cpl-1996,log_knowledge_joint@historical-v1,smog1
cpl-1996,log_knowledge_joint@historical-v1,setrt1
cpl-1996,log_knowledge_joint@historical-v1,profit1
cpl-1996,log_knowledge_joint@historical-v1,pctful1
cpl-1996,log_knowledge_joint@historical-v1,source2
cpl-1996,log_knowledge_joint@historical-v1,use2
cpl-1996,log_knowledge_joint@historical-v1,rt2
cpl-1996,log_knowledge_joint@historical-v1,smog2
cpl-1996,log_knowledge_joint@historical-v1,setrt2
cpl-1996,log_knowledge_joint@historical-v1,profit2
cpl-1996,log_knowledge_joint@historical-v1,pctful2
cpl-1996,high_knowledge_joint@historical-v1,source1
cpl-1996,high_knowledge_joint@historical-v1,use1
cpl-1996,high_knowledge_joint@historical-v1,rt1
cpl-1996,high_knowledge_joint@historical-v1,smog1
cpl-1996,high_knowledge_joint@historical-v1,setrt1
cpl-1996,high_knowledge_joint@historical-v1,profit1
cpl-1996,high_knowledge_joint@historical-v1,pctful1
cpl-1996,high_knowledge_joint@historical-v1,source2
cpl-1996,high_knowledge_joint@historical-v1,use2
cpl-1996,high_knowledge_joint@historical-v1,rt2
cpl-1996,high_knowledge_joint@historical-v1,smog2
cpl-1996,high_knowledge_joint@historical-v1,setrt2
cpl-1996,high_knowledge_joint@historical-v1,profit2
cpl-1996,high_knowledge_joint@historical-v1,pctful2
cpl-1996,attitude_extremity@historical-v1,resch1
cpl-1996,attitude_extremity@historical-v1,fedrch1
cpl-1996,attitude_extremity@historical-v1,addfac1
cpl-1996,attitude_extremity@historical-v1,reduce1
cpl-1996,attitude_extremity@historical-v1,lowinc1
cpl-1996,attitude_extremity@historical-v1,poor1
cpl-1996,attitude_extremity@historical-v1,renew1
cpl-1996,attitude_extremity@historical-v1,wind1
cpl-1996,attitude_extremity@historical-v1,fuels1
cpl-1996,attitude_extremity@historical-v1,buypwr1
cpl-1996,attitude_extremity@historical-v1,compet1
wtu-1996,research_t1@historical-v1,RESCH1
wtu-1996,research_t1@historical-v1,FEDRCH1
wtu-1996,conservation_t1@historical-v1,ADDFAC1
wtu-1996,conservation_t1@historical-v1,REDUCE1
wtu-1996,low_income_support_t1@historical-v1,NEEDTO1
wtu-1996,renewables_t1@historical-v1,RENEW1
wtu-1996,renewables_t1@historical-v1,WIND1
wtu-1996,fossil_fuels_t1@historical-v1,FUELS1
wtu-1996,imported_power_t1@historical-v1,BUYPWR1
wtu-1996,research_t2@historical-v1,RESCH2
wtu-1996,research_t2@historical-v1,FEDRCH2
wtu-1996,conservation_t2@wtu-03-v2,ADDFAC2
wtu-1996,conservation_t2@wtu-03-v2,REDUCE2
wtu-1996,low_income_support_t2@historical-v1,NEEDTO2
wtu-1996,renewables_t2@historical-v1,RENEW2
wtu-1996,renewables_t2@historical-v1,WIND2
wtu-1996,fossil_fuels_t2@historical-v1,FUELS2
wtu-1996,imported_power_t2@historical-v1,BUYPWR2
wtu-1996,female@historical-v1,GENDER
wtu-1996,minority@historical-v1,RACE
wtu-1996,age@historical-v1,AGE
wtu-1996,education_four@historical-v1,EDUC
wtu-1996,education_three@historical-v1,EDUC
wtu-1996,higher_education@historical-v1,EDUC
wtu-1996,knowledge_t1@historical-v1,SOURCE1
wtu-1996,knowledge_t1@historical-v1,USE1
wtu-1996,knowledge_t1@historical-v1,RT1
wtu-1996,knowledge_t1@historical-v1,SMOG1
wtu-1996,knowledge_t1@historical-v1,SETRT1
wtu-1996,knowledge_t2@historical-v1,SOURCE2
wtu-1996,knowledge_t2@historical-v1,USE2
wtu-1996,knowledge_t2@historical-v1,RT2
wtu-1996,knowledge_t2@historical-v1,SMOG2
wtu-1996,knowledge_t2@historical-v1,SETRT2
wtu-1996,knowledge_joint@historical-v1,SOURCE1
wtu-1996,knowledge_joint@historical-v1,USE1
wtu-1996,knowledge_joint@historical-v1,RT1
wtu-1996,knowledge_joint@historical-v1,SMOG1
wtu-1996,knowledge_joint@historical-v1,SETRT1
wtu-1996,knowledge_joint@historical-v1,SOURCE2
wtu-1996,knowledge_joint@historical-v1,USE2
wtu-1996,knowledge_joint@historical-v1,RT2
wtu-1996,knowledge_joint@historical-v1,SMOG2
wtu-1996,knowledge_joint@historical-v1,SETRT2
wtu-1996,knowledge_gain@historical-v1,SOURCE1
wtu-1996,knowledge_gain@historical-v1,USE1
wtu-1996,knowledge_gain@historical-v1,RT1
wtu-1996,knowledge_gain@historical-v1,SMOG1
wtu-1996,knowledge_gain@historical-v1,SETRT1
wtu-1996,knowledge_gain@historical-v1,SOURCE2
wtu-1996,knowledge_gain@historical-v1,USE2
wtu-1996,knowledge_gain@historical-v1,RT2
wtu-1996,knowledge_gain@historical-v1,SMOG2
wtu-1996,knowledge_gain@historical-v1,SETRT2
wtu-1996,knowledge_gain_joint@historical-v1,SOURCE1
wtu-1996,knowledge_gain_joint@historical-v1,USE1
wtu-1996,knowledge_gain_joint@historical-v1,RT1
wtu-1996,knowledge_gain_joint@historical-v1,SMOG1
wtu-1996,knowledge_gain_joint@historical-v1,SETRT1
wtu-1996,knowledge_gain_joint@historical-v1,SOURCE2
wtu-1996,knowledge_gain_joint@historical-v1,USE2
wtu-1996,knowledge_gain_joint@historical-v1,RT2
wtu-1996,knowledge_gain_joint@historical-v1,SMOG2
wtu-1996,knowledge_gain_joint@historical-v1,SETRT2
wtu-1996,log_knowledge_joint@historical-v1,SOURCE1
wtu-1996,log_knowledge_joint@historical-v1,USE1
wtu-1996,log_knowledge_joint@historical-v1,RT1
wtu-1996,log_knowledge_joint@historical-v1,SMOG1
wtu-1996,log_knowledge_joint@historical-v1,SETRT1
wtu-1996,log_knowledge_joint@historical-v1,SOURCE2
wtu-1996,log_knowledge_joint@historical-v1,USE2
wtu-1996,log_knowledge_joint@historical-v1,RT2
wtu-1996,log_knowledge_joint@historical-v1,SMOG2
wtu-1996,log_knowledge_joint@historical-v1,SETRT2
wtu-1996,high_knowledge_joint@historical-v1,SOURCE1
wtu-1996,high_knowledge_joint@historical-v1,USE1
wtu-1996,high_knowledge_joint@historical-v1,RT1
wtu-1996,high_knowledge_joint@historical-v1,SMOG1
wtu-1996,high_knowledge_joint@historical-v1,SETRT1
wtu-1996,high_knowledge_joint@historical-v1,SOURCE2
wtu-1996,high_knowledge_joint@historical-v1,USE2
wtu-1996,high_knowledge_joint@historical-v1,RT2
wtu-1996,high_knowledge_joint@historical-v1,SMOG2
wtu-1996,high_knowledge_joint@historical-v1,SETRT2
wtu-1996,attitude_extremity@historical-v1,RESCH1
wtu-1996,attitude_extremity@historical-v1,FEDRCH1
wtu-1996,attitude_extremity@historical-v1,ADDFAC1
wtu-1996,attitude_extremity@historical-v1,REDUCE1
wtu-1996,attitude_extremity@historical-v1,NEEDTO1
wtu-1996,attitude_extremity@historical-v1,RENEW1
wtu-1996,attitude_extremity@historical-v1,WIND1
wtu-1996,attitude_extremity@historical-v1,FUELS1
wtu-1996,attitude_extremity@historical-v1,BUYPWR1
wtu-1996,attitude_extremity@historical-v1,COMPET1
swepco-1996,research_t1@historical-v1,RESCH1
swepco-1996,research_t1@historical-v1,FEDRCH1
swepco-1996,conservation_t1@historical-v1,ADDFAC1
swepco-1996,conservation_t1@historical-v1,REDUCE1
swepco-1996,low_income_support_t1@historical-v1,NEEDTO1
swepco-1996,renewables_t1@historical-v1,RENEW1
swepco-1996,renewables_t1@historical-v1,WIND1
swepco-1996,fossil_fuels_t1@historical-v1,FUELS1
swepco-1996,imported_power_t1@historical-v1,BUYPWR1
swepco-1996,research_t2@historical-v1,RESCH2
swepco-1996,research_t2@historical-v1,FEDRCH2
swepco-1996,conservation_t2@swe-02-v2,ADDFAC2
swepco-1996,conservation_t2@swe-02-v2,REDUCE2
swepco-1996,low_income_support_t2@historical-v1,NEEDTO2
swepco-1996,renewables_t2@historical-v1,RENEW2
swepco-1996,renewables_t2@historical-v1,WIND2
swepco-1996,fossil_fuels_t2@historical-v1,FUELS2
swepco-1996,imported_power_t2@historical-v1,BUYPWR2
swepco-1996,female@historical-v1,GENDER
swepco-1996,minority@historical-v1,RACE
swepco-1996,age@historical-v1,AGE
swepco-1996,education_four@historical-v1,EDUC
swepco-1996,education_three@historical-v1,EDUC
swepco-1996,higher_education@historical-v1,EDUC
swepco-1996,knowledge_t1@historical-v1,SOURCE1
swepco-1996,knowledge_t1@historical-v1,USE1
swepco-1996,knowledge_t1@historical-v1,RT1
swepco-1996,knowledge_t1@historical-v1,SMOG1
swepco-1996,knowledge_t1@historical-v1,SETRT1
swepco-1996,knowledge_t2@historical-v1,SOURCE2
swepco-1996,knowledge_t2@historical-v1,USE2
swepco-1996,knowledge_t2@historical-v1,RT2
swepco-1996,knowledge_t2@historical-v1,SMOG2
swepco-1996,knowledge_t2@historical-v1,SETRT2
swepco-1996,knowledge_joint@historical-v1,SOURCE1
swepco-1996,knowledge_joint@historical-v1,USE1
swepco-1996,knowledge_joint@historical-v1,RT1
swepco-1996,knowledge_joint@historical-v1,SMOG1
swepco-1996,knowledge_joint@historical-v1,SETRT1
swepco-1996,knowledge_joint@historical-v1,SOURCE2
swepco-1996,knowledge_joint@historical-v1,USE2
swepco-1996,knowledge_joint@historical-v1,RT2
swepco-1996,knowledge_joint@historical-v1,SMOG2
swepco-1996,knowledge_joint@historical-v1,SETRT2
swepco-1996,knowledge_gain@historical-v1,SOURCE1
swepco-1996,knowledge_gain@historical-v1,USE1
swepco-1996,knowledge_gain@historical-v1,RT1
swepco-1996,knowledge_gain@historical-v1,SMOG1
swepco-1996,knowledge_gain@historical-v1,SETRT1
swepco-1996,knowledge_gain@historical-v1,SOURCE2
swepco-1996,knowledge_gain@historical-v1,USE2
swepco-1996,knowledge_gain@historical-v1,RT2
swepco-1996,knowledge_gain@historical-v1,SMOG2
swepco-1996,knowledge_gain@historical-v1,SETRT2
swepco-1996,knowledge_gain_joint@historical-v1,SOURCE1
swepco-1996,knowledge_gain_joint@historical-v1,USE1
swepco-1996,knowledge_gain_joint@historical-v1,RT1
swepco-1996,knowledge_gain_joint@historical-v1,SMOG1
swepco-1996,knowledge_gain_joint@historical-v1,SETRT1
swepco-1996,knowledge_gain_joint@historical-v1,SOURCE2
