reference_id,poll_id,kind,title,url,local_artifact_id,accessed,notes
bulgaria-2007-roma-working-paper,bulgaria-2007,paper,Deliberating in Deep Divisions: Policies Toward the Roma in Bulgaria,https://docs.google.com/document/d/1Lk-QTi2NVH4fSPLfZRJbVovonPYdtuQM/edit,material-a7b7e414d0937f7a-bulgaria-2007,2026-09-24,"Siu, Fishkin and Giles, ISPP 2014 conference paper; event label and venue conflict with organizer."
europolis-2009-cordis-report,europolis-2009,event-report,"EuroPolis: A deliberative polity-making project, final reporting",https://cordis.europa.eu/project/id/225314/reporting,,2026-09-24,Official source; publication date is not necessarily event date.
europolis-2009-europolis-paper,europolis-2009,paper,Europolis and the European public sphere: Empirical explorations of a counterfactual ideal,https://doi.org/10.1177/1465116514531507,material-74e34d348825e2fa-europolis-2009,2026-09-24,"Local file: data/europolis-2009/papers/europolis-research-paper.pdf European Union Politics preprinter article, DOI 10.1177/1465116514531507."
tanzania-2015-resource-curse-paper,tanzania-2015,paper,Deliberative Democracy and the Resource Curse: A Nationwide Experiment in Tanzania,https://www.cgdev.org/sites/default/files/deliberative-democracy-resource-curse-nationwide-experiment-tanzania.pdf,material-76ef3bf6732b439c-tanzania-2015,2026-09-24,CGD working-paper version; distinguish from later published versions.
tanzania-2015-cgd-project,tanzania-2015,event-report,Tanzania Poll Results: Can Deliberative Democracy Cure the Resource Curse?,https://www.cgdev.org/blog/tanzania-poll-results-can-deliberative-democracy-cure-resource-curse,,2026-09-24,Official source; publication date is not necessarily event date.
amr-2024-amr-v2-paper,amr-2024,paper,Understanding what citizens think about Antimicrobial Resistance: Deliberative Polling in six middle-income countries,https://pmc.ncbi.nlm.nih.gov/articles/PMC12891964/,,2026-09-24,"Version 2, 14 May 2026; DOI 10.12688/wellcomeopenres.24803.2; original publication 22 December 2025."
amr-2024-amr-repository,amr-2024,research-design,Deliberative Poll on Antimicrobial Resistance: harmonized dataset and extended data,https://doi.org/10.25740/sb639ms2957,,2026-09-24,"Paper data-availability statement lists survey questionnaires, briefing materials and codebooks; retain explicit external availability until individual files are inspected."
bulgaria-crime-2002-distortions-paper,bulgaria-crime-2002,paper,"Deliberative Distortions? Homogenization, Polarization, and Domination in Small Group Discussions",https://doi.org/10.1017/S0007123421000168,,2026-09-24,"Comparative empirical paper includes Bulgaria 2002 among 21 polls. This is research evidence, not the similarly named Roma event report."
tomorrows-europe-2007-briefing-language-1,tomorrows-europe-2007,briefing-material,Briefing Documents — BG: Bulgaria,https://drive.google.com/file/d/1bi_R2GPmdq2nFjrBo0JHtumszTFI0xUR/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-2,tomorrows-europe-2007,briefing-material,Briefing Documents — CZ: Czech Republic,https://drive.google.com/file/d/1UYd1OMhC9lOfiV4tq2uUGQgwAcl8CgT6/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-3,tomorrows-europe-2007,briefing-material,Briefing Documents — DE: Germany,https://drive.google.com/file/d/1JqqctSgkezHUMsfM0f52q2JPYcMEadqM/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-4,tomorrows-europe-2007,briefing-material,Briefing Documents — DK: Denmark,https://drive.google.com/file/d/1Hv00BY57bDLdKBDxfmb09SbGezGNpnWs/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-5,tomorrows-europe-2007,briefing-material,Briefing Documents — EL: Greece,https://drive.google.com/file/d/1d5dQfLL0I2Lytpg4x5huqmgfchjeT8Ao/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-6,tomorrows-europe-2007,briefing-material,Briefing Documents — ES: Spain,https://drive.google.com/file/d/1DZUUM5_N97hu6zfx47WTQjxh6h96gsRa/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-7,tomorrows-europe-2007,briefing-material,Briefing Documents — ET: Estonia,https://drive.google.com/file/d/1EdMQbuCj5b9q3Is4Q54TQ71ootlbBo3C/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-8,tomorrows-europe-2007,briefing-material,Briefing Documents — FI: Finland,https://drive.google.com/file/d/1-FefszERRxdPhGIbtrD3qelLHKjzIpt5/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-9,tomorrows-europe-2007,briefing-material,Briefing Documents — FR: France,https://drive.google.com/file/d/1spqe9GD7lWRucsmQ20XCrpnc6nDJF525/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-10,tomorrows-europe-2007,briefing-material,Briefing Documents — UK: United Kingdom,https://drive.google.com/file/d/10p6Lg9J-FxEMcUx-WYtNiYDfvREtyVjj/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-11,tomorrows-europe-2007,briefing-material,Briefing Documents — HU: Hungary,https://drive.google.com/file/d/1PYUVT2Huwa2V8Kc1DLmRznTRrrrmnLn1/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-13,tomorrows-europe-2007,briefing-material,Briefing Documents — IT: Italy,https://drive.google.com/file/d/1nSkA7gGggnWA1VBdWtdzRsaW1esOkUnC/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-14,tomorrows-europe-2007,briefing-material,Briefing Documents — LV: Latvia,https://drive.google.com/file/d/1phfkWbG815bQHLQDT8E1Buw9UwP21vKq/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-15,tomorrows-europe-2007,briefing-material,Briefing Documents — NL: Netherlands,https://drive.google.com/file/d/1Zl57PPVppbPZsQG52203DTQFHLuG7UxE/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-16,tomorrows-europe-2007,briefing-material,Briefing Documents — PL: Poland,https://drive.google.com/file/d/13nLUjrnUhXWQvvoTj_-9hzjHl5_dtboJ/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-17,tomorrows-europe-2007,briefing-material,Briefing Documents — PT: Portugal,https://drive.google.com/file/d/1YG2AtF_gGSXWTxABJhg1EFCje6-lYfJ1/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-18,tomorrows-europe-2007,briefing-material,Briefing Documents — RO: Romania,https://drive.google.com/file/d/1Y0km51Yv0Cqt8u9Iz-vM9Om9OT7UHDKu/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-19,tomorrows-europe-2007,briefing-material,Briefing Documents — SK: Slovakia,https://drive.google.com/file/d/11rZFBcBSYrHqyYJkCeemGhKZ7lcBUoSq/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-20,tomorrows-europe-2007,briefing-material,Briefing Documents — SL: Slovenia,https://drive.google.com/file/d/1ZNRKC0WXCGAkXnjmUvTwmIH8j6Ra5oQu/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
tomorrows-europe-2007-briefing-language-21,tomorrows-europe-2007,briefing-material,Briefing Documents — SV: Sweden,https://drive.google.com/file/d/1o2fA864rrfSU1yBZXSC5ZarqCOUqa1CM/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-2,europolis-2009,briefing-material,Briefing Documents — CZ: Czech,https://drive.google.com/file/d/1agVMf11OAgBtuyh1dLAvnizrDE7prVno/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-3,europolis-2009,briefing-material,Briefing Documents — DE: German,https://drive.google.com/file/d/1VQKam4Bdy2JpQssyzIxJXFlfxC8ug2Rv/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-4,europolis-2009,briefing-material,Briefing Documents — EN: English,https://drive.google.com/file/d/1hjWG2p9xTZns9WzKcyALFL3iWXE2xlNB/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-5,europolis-2009,briefing-material,Briefing Documents — ES: Spanish,https://drive.google.com/file/d/1M66-x10ahLQvyC_tSyICPwR6EUU1to6V/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-6,europolis-2009,briefing-material,Briefing Documents — FI: Finnish,https://drive.google.com/file/d/1RzhzSCkIM6ZqF2RvaPJ5U1SHWwOwIdbr/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-7,europolis-2009,briefing-material,Briefing Documents — FR: French,https://drive.google.com/file/d/1urf9xq0Vzcgn4LIGYEM21OEHHYz0p5xc/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-8,europolis-2009,briefing-material,Briefing Documents — GR: Greek,https://drive.google.com/file/d/1qW3Q-NsnCbNV13J27NcoiRfBPHqJBfmg/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-9,europolis-2009,briefing-material,Briefing Documents — HU: Hungarian,https://drive.google.com/file/d/15IUg5onQKNqP2mNDqq2yY9B1brJgsXWo/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-10,europolis-2009,briefing-material,Briefing Documents — LI: Lithuanian,https://drive.google.com/file/d/1cHVvznh24q35_56Sz4zRl4p00zaB6tv1/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-11,europolis-2009,briefing-material,Briefing Documents — NL: Dutch,https://drive.google.com/file/d/1q26aTsr1mEWjBdwEU_Fz3ewVEMmMzcS1/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-12,europolis-2009,briefing-material,Briefing Documents — PL: Polish,https://drive.google.com/file/d/1PzdJ6CnmvgDNWgpSjIXws-L9LqPfhtht/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-13,europolis-2009,briefing-material,Briefing Documents — PT: Portuguese,https://drive.google.com/file/d/1IcynrfbvnGbgJ5Ek7mQ7FuvjMqv3Vd0o/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-14,europolis-2009,briefing-material,Briefing Documents — SE: Swedish,https://drive.google.com/file/d/1mMsuo-mZO_x-mI-2lsD1bqYgpnrFIHBe/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-15,europolis-2009,briefing-material,Briefing Documents — SK: Slovak,https://drive.google.com/file/d/1yBLyQdrGM499yEhhSxkG7evn3gNN9U7Q/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
europolis-2009-briefing-language-16,europolis-2009,briefing-material,Briefing Documents — SL: Slovenian,https://drive.google.com/file/d/1iJkgDm3eREfCjWx8oIos9zFaSxhial1K/view?usp=sharing,,2026-09-24,Official Stanford language-specific link; English downloaded and inspected. This translation has not been independently inspected or reconciled to fielded wording.
uk-eu-1995-canadian-testimony,uk-eu-1995,event-report,"Canadian House of Commons Foreign Affairs evidence,18 April 1996",https://www.noscommunes.ca/Archives/Committee/352/fore/evidence/09_96-04-18/fore09_blk-e.html,,2026-09-24,Contemporaneous parliamentary testimony says May 1995; later research overview says June 1995. Event/broadcast timing not resolved.
materials-material-a09a60580bd36c91-shared,porto-alegre-2009,paper,Deliberative Participatory Consultation: The First Deliberative Poll in Porto Alegre,,material-a09a60580bd36c91-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. Title and opening paragraph identify statewide DP in Porto Alegre, June5–7,2009; unique empirical report and supporting tables. Requires materials-only poll catalog entry."
materials-material-d82461045afd8e7f-shared,entergy-1998,briefing-material,Briefing material: Entergy Texas Southeast Texas Town Meeting,,material-d82461045afd8e7f-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. Cover: Southeast Texas Town Meeting, May 1–2, 1998, Lamar University. NREL report PDF page 7 confirms Entergy Texas’s event in Beaumont."
materials-entergy-1998-nrel,entergy-1998,event-report,Listening to Customers: Texas renewable energy and Deliberative Polling,,material-ee96cf90494a2ada-entergy-1998,2026-09-24,Comparative report anchors utility-event date and location.
materials-material-bacb7c20f9ccfb91-shared,texas-utilities-1998,briefing-material,Briefing material: Texas Utilities Partners in Choice for Texas,,material-bacb7c20f9ccfb91-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. First page identifies the TU Electric Customer Meeting on Electricity Issues. NREL report PDF page 7 dates Partners in Choice for Texas to October 16–17, 1998, in Dallas."
materials-texas-utilities-1998-nrel,texas-utilities-1998,event-report,Listening to Customers: Texas renewable energy and Deliberative Polling,,material-ee96cf90494a2ada-texas-utilities-1998,2026-09-24,Comparative report anchors utility-event date and location.
materials-material-9060692fc621ea43-shared,southwestern-public-service-1998,briefing-material,Briefing material: Southwestern Public Service Town Meeting,,material-9060692fc621ea43-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. Cover and introduction identify the Southwestern Public Service Town Meeting. NREL report PDF page 7 dates it to October 2–3, 1998, in Amarillo. This is distinct from SWEPCO in 1996."
materials-southwestern-public-service-1998-nrel,southwestern-public-service-1998,event-report,Listening to Customers: Texas renewable energy and Deliberative Polling,,material-ee96cf90494a2ada-southwestern-public-service-1998,2026-09-24,Comparative report anchors utility-event date and location.
materials-material-93dc3e4377a5fd06-shared,el-paso-electric-1997,briefing-material,Briefing material: El Paso Electric Southwest Town Meeting,,material-93dc3e4377a5fd06-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. English first page identifies the Southwest Town Meeting for El Paso Electric. NREL report PDF page 7 dates it to August 15–16, 1997, in El Paso."
materials-material-0d384d9e763891f5-shared,el-paso-electric-1997,briefing-material,Briefing material: El Paso Electric Southwest Town Meeting,,material-0d384d9e763891f5-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. Spanish El Paso Electric briefing counterpart. NREL report PDF page 7 identifies the Southwest Town Meeting on August 15–16, 1997. Preserve both languages."
materials-el-paso-electric-1997-nrel,el-paso-electric-1997,event-report,Listening to Customers: Texas renewable energy and Deliberative Polling,,material-ee96cf90494a2ada-el-paso-electric-1997,2026-09-24,Comparative report anchors utility-event date and location.
materials-material-26c37553013fcf4b-shared,new-haven-education-2005,briefing-material,Briefing material: Greater New Haven Citizens Forum on Education,,material-26c37553013fcf4b-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. Cover identifies the Greater New Haven Citizens’ Forum on Education on October 22, 2005, at Gateway Community College Library. This is distinct from the registered airport and tax-sharing poll."
materials-material-9553b278234d2f08-shared,dearborn-healthcare-2005,briefing-material,Briefing material: Healthcare Summit at Henry Ford Community College,,material-9553b278234d2f08-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. First page identifies a Healthcare Summit at Henry Ford Community College in Dearborn, Michigan, on October 29, 2005. This is distinct from the registered 2009 economy and budget poll."
materials-material-cdf176b42f91f794-shared,nebraska-education-2005,briefing-material,Briefing material: By the People Citizen Deliberation in Kearney,,material-cdf176b42f91f794-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. PDF page 2 identifies the October 2005 By the People Citizen Deliberation in Kearney, Nebraska. The guide was initially designed for that event but explicitly offered for subsequent statewide discussions."
materials-material-ca9d9d5b219646bc-shared,rochester-education-2005,briefing-material,Briefing material: Deliberation Week Rochester Education,,material-ca9d9d5b219646bc-shared,2026-09-24,Materials-only event entry; no respondent dataset or harmonized coding is registered. First page identifies Deliberation Week 2005 and a Rochester draft on equal educational opportunities. No successor was found; draft status alone does not establish supersession.
materials-material-30da158bd828347f-shared,bowling-green-healthcare-2005,briefing-material,Briefing material: WBGU-PBS Deliberation Week Citizen Summits,,material-30da158bd828347f-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. First page identifies By the People Deliberation Week 2005, WBGU-PBS and Bowling Green State University, and five citizen summits across the station’s 19-county area. This is a local event series, not the national online sample."
materials-material-9483e666b465b135-shared,kansas-city-healthcare-2005,briefing-material,Briefing material: By the People Kansas City Healthcare,,material-9483e666b465b135-shared,2026-09-24,Materials-only event entry; no respondent dataset or harmonized coding is registered. First-page footer identifies By the People 2005. The guide addresses healthcare cost and access through a local adaptation of Public Agenda material for Kansas City and Missouri.
materials-material-9de7399390ce2e46-shared,albuquerque-education-2005,briefing-material,Briefing material: By the People Albuquerque Citizen Dialogue,,material-9de7399390ce2e46-shared,2026-09-24,"Materials-only event entry; no respondent dataset or harmonized coding is registered. Local guide content matches the location and subject of the PBS organizer account. KNME and Youth Development, Inc.; Wool Warehouse; event date 2005-10-29."
materials-albuquerque-education-2005-organizer,albuquerque-education-2005,event-report,PBS By the People organizer event account,https://www.pbs.org/newshour/spc/btp/articles/events_deliberation.html,,2026-09-24,"Local guide content matches the location and subject of the PBS organizer account. KNME and Youth Development, Inc.; Wool Warehouse; event date 2005-10-29."
materials-material-fc75f5c3fd5aa134-shared,baton-rouge-hammond-healthcare-2005,briefing-material,Briefing material: By the People Baton Rouge and Hammond Healthcare Forums,,material-fc75f5c3fd5aa134-shared,2026-09-24,Materials-only event entry; no respondent dataset or harmonized coding is registered. Local guide content matches the location and subject of the PBS organizer account. Louisiana Public Broadcasting; event date 2005-10-29.
materials-baton-rouge-hammond-healthcare-2005-organizer,baton-rouge-hammond-healthcare-2005,event-report,PBS By the People organizer event account,https://www.pbs.org/newshour/spc/btp/articles/events_deliberation.html,,2026-09-24,Local guide content matches the location and subject of the PBS organizer account. Louisiana Public Broadcasting; event date 2005-10-29.
materials-material-34bd58ec4072e76d-shared,charlottesville-healthcare-2005,briefing-material,Briefing material: By the People Charlottesville Healthcare Dialogue,,material-34bd58ec4072e76d-shared,2026-09-24,Materials-only event entry; no respondent dataset or harmonized coding is registered. Local guide content matches the location and subject of the PBS organizer account. WHTJ; Piedmont Virginia Community College; event date 2005-10-29.
materials-charlottesville-healthcare-2005-organizer,charlottesville-healthcare-2005,event-report,PBS By the People organizer event account,https://www.pbs.org/newshour/spc/btp/articles/events_deliberation.html,,2026-09-24,Local guide content matches the location and subject of the PBS organizer account. WHTJ; Piedmont Virginia Community College; event date 2005-10-29.
materials-material-7ce62d2da75168c5-shared,muncie-healthcare-2005,briefing-material,Briefing material: By the People Muncie Wellness Dialogue,,material-7ce62d2da75168c5-shared,2026-09-24,Materials-only event entry; no respondent dataset or harmonized coding is registered. Local guide content matches the location and subject of the PBS organizer account. WIPB; Minnetrista Cultural Center; event date 2005-10-29. The existing national 2005 results report also identifies Muncie as a local site and describes a newly invited random sample.
materials-muncie-healthcare-2005-organizer,muncie-healthcare-2005,event-report,PBS By the People organizer event account,https://www.pbs.org/newshour/spc/btp/articles/events_deliberation.html,,2026-09-24,Local guide content matches the location and subject of the PBS organizer account. WIPB; Minnetrista Cultural Center; event date 2005-10-29. The existing national 2005 results report also identifies Muncie as a local site and describes a newly invited random sample.
materials-material-14da714460db9e83-shared,south-florida-healthcare-2006,briefing-material,Briefing material: WPBT Citizens Healthcare Forum,,material-14da714460db9e83-shared,2026-09-24,Materials-only event entry; no respondent dataset or harmonized coding is registered. Local guide content matches the location and subject of the PBS organizer account. WPBT; Nova Southeastern University; event date 2006-01-21. PBS reports postponement from October 2005 because of Hurricane Wilma. The guide’s 2005 copyright is not the event date.
materials-south-florida-healthcare-2006-organizer,south-florida-healthcare-2006,event-report,PBS By the People organizer event account,https://www.pbs.org/newshour/spc/btp/articles/events_deliberation.html,,2026-09-24,Local guide content matches the location and subject of the PBS organizer account. WPBT; Nova Southeastern University; event date 2006-01-21. PBS reports postponement from October 2005 because of Hurricane Wilma. The guide’s 2005 copyright is not the event date.
