source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
q7_cr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7_dr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7_er,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7_fr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7post_0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7post_1,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7post_2,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7post_3,double,numeric,float64,,%8.0g,,,TRUE,Retained
q23r,double,numeric,float64,,%9.0g,,,TRUE,Retained
q23postr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q24fr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q24fpos0,double,numeric,float64,,%9.0g,,,TRUE,Retained
q24dr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24dpos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24er,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24epos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q4r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q4postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q5r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q5postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q12r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q12postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7_ar,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7post_4,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7_br,double,numeric,float64,,%8.0g,,,TRUE,Retained
q7post_5,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24ar,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24apos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24br,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24bpos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24cr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q24cpos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q29ar,double,numeric,float64,,%8.0g,,,TRUE,Retained
q29apos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q29br,double,numeric,float64,,%8.0g,,,TRUE,Retained
q29bpos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q29cr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q29cpos0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q15r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q15postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q16r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q16postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q17r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q17postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q30ar,double,numeric,float64,,%9.0g,,,TRUE,Retained
q30post0,double,numeric,float64,,%9.0g,,,TRUE,Retained
q30br,double,numeric,float64,,%9.0g,,,TRUE,Retained
q30postb,double,numeric,float64,,%9.0g,,,TRUE,Retained
q30cr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q30postc,double,numeric,float64,,%9.0g,,,TRUE,Retained
q36r,double,numeric,float64,,%9.0g,,,TRUE,Retained
q36postr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q37r,double,numeric,float64,,%9.0g,,,TRUE,Retained
q37postr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q38r,double,numeric,float64,,%9.0g,,,TRUE,Retained
q38postr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q39r,double,numeric,float64,,%9.0g,,,TRUE,Retained
q39postr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q40r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q40postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q33r,double,numeric,float64,,%9.0g,,,TRUE,Retained
q33postr,double,numeric,float64,,%9.0g,,,TRUE,Retained
q25_ar,double,numeric,float64,,%8.0g,,,TRUE,Retained
q25pos_0,double,numeric,float64,,%8.0g,,,TRUE,Retained
q25_br,double,numeric,float64,,%8.0g,,,TRUE,Retained
